study_link_id	de_identification_method_type	license	image_modality	imaging_equipment_manufacturer	imaging_equipment_model	imaging_sofware	imaging_protocol	organ_or_tissue	tumor_tissue_type	tissue_fixative	embedding_medium	staining_method	objective	nominal_magnification	immersion	lens_numerical_aperture	working_distance	imaging_assay_type	pyramid	physical_size_x	physical_size_y	physical_size_z	size_c	size_t	size_x	size_y	size_z	channel_metadata_file_url_in_cds	type	file.file_id
img_1224	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Sigmoid colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	True	0.649999976	0.649999976	0.649999976	52.0	1.0	38539.0	19823.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-9/73-9-channel-metadata.csv	image	dg.4DFC/62c83410-7e68-11ee-9ad9-97e8de90ccd6
img_1225	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Sigmoid colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62c85792-7e68-11ee-a7bb-173c8345ce40
img_1226	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;CF;46	RareCyte;CF;46	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Sigmoid colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	True	0.649999976	0.649999976	0.649999976	36.0	1.0	39843.0	21939.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62c87bfa-7e68-11ee-ac92-dbc69c6f4108
img_1227	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Rectum NOS	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62c89fd6-7e68-11ee-89d2-d39a82e5d487
img_1228	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Rectum NOS	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62c8c36c-7e68-11ee-b46a-0bae558bc9d7
img_1229	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Rectum NOS	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	True	0.649999976	0.649999976	0.649999976	52.0	1.0	38551.0	18780.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-9/73-9-channel-metadata.csv	image	dg.4DFC/62c8e6f8-7e68-11ee-9e5b-a751c4f872d1
img_1230	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;CF;46	RareCyte;CF;46	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Rectum NOS	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	True	0.649999976	0.649999976	0.649999976	36.0	1.0	41094.0	24017.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62c90e58-7e68-11ee-962c-67e1b3386e3e
img_1231	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Rectum NOS	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62c9325c-7e68-11ee-8147-ebe336128bff
img_1232	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Rectum NOS	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	True	0.649999976	0.649999976	0.649999976	48.0	1.0	38568.0	22939.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-8/73-8-channel-metadata.csv	image	dg.4DFC/62c95958-7e68-11ee-8185-e3278fa12657
img_1233	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;CF;46	RareCyte;CF;46	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Sigmoid colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	True	0.649999976	0.649999976	0.649999976	36.0	1.0	36122.0	20912.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62c97d98-7e68-11ee-bef6-bfb3256325db
img_1234	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Sigmoid colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62c9a246-7e68-11ee-84a3-87fad589cc1b
img_1235	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Sigmoid colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62c9c58c-7e68-11ee-8c3c-2baa21babfc9
img_1236	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Sigmoid colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	True	0.649999976	0.649999976	0.649999976	48.0	1.0	26129.0	20868.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-8/73-8-channel-metadata.csv	image	dg.4DFC/62ca7996-7e68-11ee-8f32-1b6273a73b0d
img_1237	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Sigmoid colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	True	0.649999976	0.649999976	0.649999976	52.0	1.0	27370.0	17743.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-9/73-9-channel-metadata.csv	image	dg.4DFC/62caa2ae-7e68-11ee-b033-5b95419fa0d7
img_1238	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Sigmoid colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cac798-7e68-11ee-bd1f-9f68713de3f3
img_1239	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Sigmoid colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62caef16-7e68-11ee-987d-736be6d17de8
img_1240	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Cecum	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cb1518-7e68-11ee-b8e7-bf75deebdc48
img_1241	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Cecum	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cb3a52-7e68-11ee-b30f-4b4c2b6f2eff
img_1242	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Cecum	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cb60fe-7e68-11ee-8b51-5b8cbe23359f
img_1243	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Cecum	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cb898a-7e68-11ee-8374-9fcd8755c66b
img_1244	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Rectum NOS	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cbad7a-7e68-11ee-859b-fb8d4435bc5f
img_1245	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Rectum NOS	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cbd12e-7e68-11ee-a611-fb64386996ce
img_1246	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Rectum NOS	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cbf50a-7e68-11ee-86a9-8709640dcfaf
img_1247	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Rectum NOS	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cc1abc-7e68-11ee-a6af-679ecb00b43e
img_1248	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Rectosigmoid junction	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cc3f1a-7e68-11ee-ae91-b710a5f5e779
img_1249	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Rectosigmoid junction	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cc62e2-7e68-11ee-89de-13151586190e
img_1250	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Rectosigmoid junction	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cc86a0-7e68-11ee-a263-97e1b7366545
img_1251	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Rectosigmoid junction	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62ccaa4a-7e68-11ee-8e58-1f2defa93e9f
img_1252	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Transverse colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62ccd038-7e68-11ee-b533-9f687ee055c9
img_1253	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Transverse colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	True	0.649999976	0.649999976	0.649999976	52.0	1.0	36062.0	20866.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-9/73-9-channel-metadata.csv	image	dg.4DFC/62ccf414-7e68-11ee-a33b-f7f80a91172a
img_1254	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Transverse colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	True	0.649999976	0.649999976	0.649999976	48.0	1.0	33572.0	19819.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-8/73-8-channel-metadata.csv	image	dg.4DFC/62cd17d2-7e68-11ee-9777-73d4f157604c
img_1255	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Transverse colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cd3b72-7e68-11ee-aef5-0f526720e21f
img_1256	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Transverse colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cd64d0-7e68-11ee-ae32-674f22def091
img_1257	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Transverse colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cd8924-7e68-11ee-80e6-7fc806201bfc
img_1258	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;CF;46	RareCyte;CF;46	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Transverse colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	True	0.649999976	0.649999976	0.649999976	36.0	1.0	38604.0	20888.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cdac92-7e68-11ee-a077-07b2cf67a537
img_1259	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Sigmoid colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cdcfec-7e68-11ee-b6f5-23983bc4dcc8
img_1260	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;CF;46	RareCyte;CF;46	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Sigmoid colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	True	0.649999976	0.649999976	0.649999976	36.0	1.0	37364.0	19848.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62cdf5bc-7e68-11ee-926b-cfa22ce3084b
img_1261	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Sigmoid colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62ce1a4c-7e68-11ee-8144-ffd36d943883
img_1262	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Sigmoid colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	True	0.649999976	0.649999976	0.649999976	52.0	1.0	36061.0	20862.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-9/73-9-channel-metadata.csv	image	dg.4DFC/62ce3e46-7e68-11ee-a112-2305cefab654
img_1263	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Sigmoid colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	True	0.649999976	0.649999976	0.649999976	48.0	1.0	37295.0	20859.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-8/73-8-channel-metadata.csv	image	dg.4DFC/62ce6650-7e68-11ee-ab31-bb9984326f9c
img_1264	Manual	CC BY 4.0    https://creativecommons.org/licenses/by/4.0/	SM	RareCyte;HT;3	RareCyte;HT;3	Ashlar v1.12.0	dx.doi.org/10.17504/protocols.io.bji2kkge, https://dx.doi.org/10.17504/protocols.io.bjiukkew	Sigmoid colon	Primary	Formalin	Unknown		Nikon CFI Plan Apo Lambda 20X	20	Air	0.75		t-CyCIF	False	0.649999976	0.649999976	0.649999976	36.0	1.0	1400.0	1400.0	1.0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105HTANchannelmetadata.csv	image	dg.4DFC/62ce8ca2-7e68-11ee-9576-dfd830e48b3f
