reference_genome_assembly	library_strategy	library_layout	library_source	library_selection	platform	type	genomic_info_id	file.file_id	instrument_model
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef1a78e-c9b2-11ed-8e6b-8bb91d41f4d4	dg.4DFC/9ef1a78e-c9b2-11ed-8e6b-8bb91d41f4d4	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef1e956-c9b2-11ed-a409-d784fb77c69f	dg.4DFC/9ef1e956-c9b2-11ed-a409-d784fb77c69f	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef2286c-c9b2-11ed-b058-e7af795db80f	dg.4DFC/9ef2286c-c9b2-11ed-b058-e7af795db80f	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef26804-c9b2-11ed-bfb4-dfc6e0cd9f4c	dg.4DFC/9ef26804-c9b2-11ed-bfb4-dfc6e0cd9f4c	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef2a8b4-c9b2-11ed-b2ac-ab264312a223	dg.4DFC/9ef2a8b4-c9b2-11ed-b2ac-ab264312a223	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef2e9d2-c9b2-11ed-a452-eb82f8dd6e0f	dg.4DFC/9ef2e9d2-c9b2-11ed-a452-eb82f8dd6e0f	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef32db6-c9b2-11ed-b33a-9f713dca17aa	dg.4DFC/9ef32db6-c9b2-11ed-b33a-9f713dca17aa	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef36c7c-c9b2-11ed-a80d-c306b64ff687	dg.4DFC/9ef36c7c-c9b2-11ed-a80d-c306b64ff687	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef3ab74-c9b2-11ed-8df8-7bf85ae19878	dg.4DFC/9ef3ab74-c9b2-11ed-8df8-7bf85ae19878	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef3edbe-c9b2-11ed-803b-33fba545ea7e	dg.4DFC/9ef3edbe-c9b2-11ed-803b-33fba545ea7e	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef42d2e-c9b2-11ed-9654-c321124cb426	dg.4DFC/9ef42d2e-c9b2-11ed-9654-c321124cb426	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef46f28-c9b2-11ed-a351-bfe35df16c8c	dg.4DFC/9ef46f28-c9b2-11ed-a351-bfe35df16c8c	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef4af2e-c9b2-11ed-9e55-733a17f37c0f	dg.4DFC/9ef4af2e-c9b2-11ed-9e55-733a17f37c0f	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef4f024-c9b2-11ed-892a-bf7e6fba68cf	dg.4DFC/9ef4f024-c9b2-11ed-892a-bf7e6fba68cf	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef52fa8-c9b2-11ed-a7cf-ff678814f509	dg.4DFC/9ef52fa8-c9b2-11ed-a7cf-ff678814f509	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef56f5e-c9b2-11ed-ac9c-27fe3514f1fe	dg.4DFC/9ef56f5e-c9b2-11ed-ac9c-27fe3514f1fe	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef5b036-c9b2-11ed-9ce3-8be29e1e58f2	dg.4DFC/9ef5b036-c9b2-11ed-9ce3-8be29e1e58f2	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef5ef6a-c9b2-11ed-b990-7bb5d82be6cb	dg.4DFC/9ef5ef6a-c9b2-11ed-b990-7bb5d82be6cb	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef63060-c9b2-11ed-8f16-a7efd4cf9b9d	dg.4DFC/9ef63060-c9b2-11ed-8f16-a7efd4cf9b9d	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef66f4e-c9b2-11ed-90ed-bbceffba68f7	dg.4DFC/9ef66f4e-c9b2-11ed-90ed-bbceffba68f7	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef6adf6-c9b2-11ed-8739-d3a41a472788	dg.4DFC/9ef6adf6-c9b2-11ed-8739-d3a41a472788	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef6f090-c9b2-11ed-a06a-4786097b11e7	dg.4DFC/9ef6f090-c9b2-11ed-a06a-4786097b11e7	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef72f2e-c9b2-11ed-a371-47d95375ba67	dg.4DFC/9ef72f2e-c9b2-11ed-a371-47d95375ba67	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef76f7a-c9b2-11ed-8682-2bde97434219	dg.4DFC/9ef76f7a-c9b2-11ed-8682-2bde97434219	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef7ae7c-c9b2-11ed-abaf-1bcde1f5585a	dg.4DFC/9ef7ae7c-c9b2-11ed-abaf-1bcde1f5585a	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef7edba-c9b2-11ed-98ed-07792374e0a6	dg.4DFC/9ef7edba-c9b2-11ed-98ed-07792374e0a6	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef83d38-c9b2-11ed-b76e-8b979ef302f6	dg.4DFC/9ef83d38-c9b2-11ed-b76e-8b979ef302f6	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef87cee-c9b2-11ed-a83e-c7a0d21fe0e2	dg.4DFC/9ef87cee-c9b2-11ed-a83e-c7a0d21fe0e2	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef8be98-c9b2-11ed-8823-2f36338dbdc2	dg.4DFC/9ef8be98-c9b2-11ed-8823-2f36338dbdc2	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef8fe8a-c9b2-11ed-a9e9-d3a138457b12	dg.4DFC/9ef8fe8a-c9b2-11ed-a9e9-d3a138457b12	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef9419c-c9b2-11ed-a02e-931c326b4c36	dg.4DFC/9ef9419c-c9b2-11ed-a02e-931c326b4c36	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef98094-c9b2-11ed-b394-4793c6960469	dg.4DFC/9ef98094-c9b2-11ed-b394-4793c6960469	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef9bf28-c9b2-11ed-9fa3-2fc16a25ce4e	dg.4DFC/9ef9bf28-c9b2-11ed-9fa3-2fc16a25ce4e	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9ef9ff42-c9b2-11ed-9cab-73fe65ed04d8	dg.4DFC/9ef9ff42-c9b2-11ed-9cab-73fe65ed04d8	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efa44d4-c9b2-11ed-978b-9fa050a3b955	dg.4DFC/9efa44d4-c9b2-11ed-978b-9fa050a3b955	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efa857a-c9b2-11ed-a797-b3ec008e6ec4	dg.4DFC/9efa857a-c9b2-11ed-a797-b3ec008e6ec4	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efac526-c9b2-11ed-8ef0-db819cff67ac	dg.4DFC/9efac526-c9b2-11ed-8ef0-db819cff67ac	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efb0694-c9b2-11ed-9902-67ca3f4e1a38	dg.4DFC/9efb0694-c9b2-11ed-9902-67ca3f4e1a38	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efb45dc-c9b2-11ed-bc44-eb62b488c433	dg.4DFC/9efb45dc-c9b2-11ed-bc44-eb62b488c433	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efb848e-c9b2-11ed-8841-9f4ad123b27f	dg.4DFC/9efb848e-c9b2-11ed-8841-9f4ad123b27f	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efbc520-c9b2-11ed-b533-fb7c11b0e928	dg.4DFC/9efbc520-c9b2-11ed-b533-fb7c11b0e928	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efc03f0-c9b2-11ed-af4c-97c927bb1b18	dg.4DFC/9efc03f0-c9b2-11ed-af4c-97c927bb1b18	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efc443c-c9b2-11ed-a339-c331853ed653	dg.4DFC/9efc443c-c9b2-11ed-a339-c331853ed653	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efc8398-c9b2-11ed-a592-db5fdf03af56	dg.4DFC/9efc8398-c9b2-11ed-a592-db5fdf03af56	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efcc290-c9b2-11ed-8e9c-b758f9924f03	dg.4DFC/9efcc290-c9b2-11ed-8e9c-b758f9924f03	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efd04bc-c9b2-11ed-9f74-e31bd1d8f196	dg.4DFC/9efd04bc-c9b2-11ed-9f74-e31bd1d8f196	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efd431e-c9b2-11ed-8e36-1f6394917b06	dg.4DFC/9efd431e-c9b2-11ed-8e36-1f6394917b06	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efd8356-c9b2-11ed-b2e7-df14fdf1f3e6	dg.4DFC/9efd8356-c9b2-11ed-b2e7-df14fdf1f3e6	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efdc1e0-c9b2-11ed-9fae-3fbdd8300c59	dg.4DFC/9efdc1e0-c9b2-11ed-9fae-3fbdd8300c59	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efe02cc-c9b2-11ed-b257-f734e31417f9	dg.4DFC/9efe02cc-c9b2-11ed-b257-f734e31417f9	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efe4822-c9b2-11ed-980d-075590176441	dg.4DFC/9efe4822-c9b2-11ed-980d-075590176441	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efe8788-c9b2-11ed-a6da-1bbcebb026bb	dg.4DFC/9efe8788-c9b2-11ed-a6da-1bbcebb026bb	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9efecab8-c9b2-11ed-a77a-f36b3f189bde	dg.4DFC/9efecab8-c9b2-11ed-a77a-f36b3f189bde	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9eff097e-c9b2-11ed-a5a9-3f4542d0d32b	dg.4DFC/9eff097e-c9b2-11ed-a5a9-3f4542d0d32b	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9eff488a-c9b2-11ed-88c3-43e6bafbcb15	dg.4DFC/9eff488a-c9b2-11ed-88c3-43e6bafbcb15	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9eff8b1a-c9b2-11ed-80fd-e7114615d4e6	dg.4DFC/9eff8b1a-c9b2-11ed-80fd-e7114615d4e6	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9effcac6-c9b2-11ed-afe8-878991215a35	dg.4DFC/9effcac6-c9b2-11ed-afe8-878991215a35	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f000b6c-c9b2-11ed-8dcf-cf453e44657c	dg.4DFC/9f000b6c-c9b2-11ed-8dcf-cf453e44657c	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f004a32-c9b2-11ed-acd3-7b04c1e55257	dg.4DFC/9f004a32-c9b2-11ed-acd3-7b04c1e55257	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f008af6-c9b2-11ed-b4c9-cfb433d7f68c	dg.4DFC/9f008af6-c9b2-11ed-b4c9-cfb433d7f68c	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f00ca66-c9b2-11ed-a951-73650f2841e4	dg.4DFC/9f00ca66-c9b2-11ed-a951-73650f2841e4	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f010abc-c9b2-11ed-a103-4f358502f322	dg.4DFC/9f010abc-c9b2-11ed-a103-4f358502f322	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f014b30-c9b2-11ed-ac54-bb8cdda13124	dg.4DFC/9f014b30-c9b2-11ed-ac54-bb8cdda13124	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f018ae6-c9b2-11ed-b1b2-7753a529dfb8	dg.4DFC/9f018ae6-c9b2-11ed-b1b2-7753a529dfb8	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f028996-c9b2-11ed-928f-f3a33c00c61f	dg.4DFC/9f028996-c9b2-11ed-928f-f3a33c00c61f	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f02c9b0-c9b2-11ed-93b8-b7b9f1b8f19b	dg.4DFC/9f02c9b0-c9b2-11ed-93b8-b7b9f1b8f19b	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f030b14-c9b2-11ed-b2f4-bfc8d9e8f2e5	dg.4DFC/9f030b14-c9b2-11ed-b2f4-bfc8d9e8f2e5	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f034a70-c9b2-11ed-910f-2f5d39cebb09	dg.4DFC/9f034a70-c9b2-11ed-910f-2f5d39cebb09	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0389cc-c9b2-11ed-b78f-6fb32b7213df	dg.4DFC/9f0389cc-c9b2-11ed-b78f-6fb32b7213df	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f03ce78-c9b2-11ed-9cd3-afa77156b342	dg.4DFC/9f03ce78-c9b2-11ed-9cd3-afa77156b342	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f040d16-c9b2-11ed-b159-334fbf9e00e9	dg.4DFC/9f040d16-c9b2-11ed-b159-334fbf9e00e9	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f044eac-c9b2-11ed-bb68-273662ae8de0	dg.4DFC/9f044eac-c9b2-11ed-bb68-273662ae8de0	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f04951a-c9b2-11ed-8ab1-930bc9dc09cb	dg.4DFC/9f04951a-c9b2-11ed-8ab1-930bc9dc09cb	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f04d5ca-c9b2-11ed-a4ef-230dd1fddfc5	dg.4DFC/9f04d5ca-c9b2-11ed-a4ef-230dd1fddfc5	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0515da-c9b2-11ed-a933-e35cc6a7553a	dg.4DFC/9f0515da-c9b2-11ed-a933-e35cc6a7553a	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f055450-c9b2-11ed-a89b-97ed650d6dd8	dg.4DFC/9f055450-c9b2-11ed-a89b-97ed650d6dd8	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0594c4-c9b2-11ed-a82c-83a0e2952bf5	dg.4DFC/9f0594c4-c9b2-11ed-a82c-83a0e2952bf5	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f05d4de-c9b2-11ed-9b8e-a31c72f49b22	dg.4DFC/9f05d4de-c9b2-11ed-9b8e-a31c72f49b22	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0618ea-c9b2-11ed-8be1-2700e50ef51a	dg.4DFC/9f0618ea-c9b2-11ed-8be1-2700e50ef51a	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0656ca-c9b2-11ed-9209-efdc984e66af	dg.4DFC/9f0656ca-c9b2-11ed-9209-efdc984e66af	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f069bee-c9b2-11ed-b83e-5bcdee4c6cb2	dg.4DFC/9f069bee-c9b2-11ed-b83e-5bcdee4c6cb2	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f06dce4-c9b2-11ed-8855-6f9c910966d6	dg.4DFC/9f06dce4-c9b2-11ed-8855-6f9c910966d6	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f071b78-c9b2-11ed-bcb0-fb0ef8fa6a69	dg.4DFC/9f071b78-c9b2-11ed-bcb0-fb0ef8fa6a69	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f075bec-c9b2-11ed-a4be-f7ac5a57d213	dg.4DFC/9f075bec-c9b2-11ed-a4be-f7ac5a57d213	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f079d00-c9b2-11ed-8003-6f9198eff2e6	dg.4DFC/9f079d00-c9b2-11ed-8003-6f9198eff2e6	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f07dd1a-c9b2-11ed-a200-9b7d23615191	dg.4DFC/9f07dd1a-c9b2-11ed-a200-9b7d23615191	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f081c76-c9b2-11ed-8b36-ff5dfd30acc2	dg.4DFC/9f081c76-c9b2-11ed-8b36-ff5dfd30acc2	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f085bc8-c9b2-11ed-b38c-1fe8cac954b0	dg.4DFC/9f085bc8-c9b2-11ed-b38c-1fe8cac954b0	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f089e8a-c9b2-11ed-a741-4fa55bb73cc2	dg.4DFC/9f089e8a-c9b2-11ed-a741-4fa55bb73cc2	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f08de2c-c9b2-11ed-b509-bf12813dc6a3	dg.4DFC/9f08de2c-c9b2-11ed-b509-bf12813dc6a3	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f092044-c9b2-11ed-8655-e76a5bc49a02	dg.4DFC/9f092044-c9b2-11ed-8655-e76a5bc49a02	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f096022-c9b2-11ed-a79b-2b7e0bbb56e9	dg.4DFC/9f096022-c9b2-11ed-a79b-2b7e0bbb56e9	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f09a0c8-c9b2-11ed-8bbd-8727d232a0f3	dg.4DFC/9f09a0c8-c9b2-11ed-8bbd-8727d232a0f3	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f09e2cc-c9b2-11ed-a130-5f93738a6d76	dg.4DFC/9f09e2cc-c9b2-11ed-a130-5f93738a6d76	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0a2188-c9b2-11ed-a868-1f194736a6dc	dg.4DFC/9f0a2188-c9b2-11ed-a868-1f194736a6dc	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0a6242-c9b2-11ed-b908-83bf8e414e0a	dg.4DFC/9f0a6242-c9b2-11ed-b908-83bf8e414e0a	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0aa162-c9b2-11ed-9679-7f983239be5a	dg.4DFC/9f0aa162-c9b2-11ed-9679-7f983239be5a	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0ae0be-c9b2-11ed-990e-1f6cfac39e56	dg.4DFC/9f0ae0be-c9b2-11ed-990e-1f6cfac39e56	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0b20d8-c9b2-11ed-a53a-2b764de7c215	dg.4DFC/9f0b20d8-c9b2-11ed-a53a-2b764de7c215	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0b5f62-c9b2-11ed-8903-cbe2fccf365b	dg.4DFC/9f0b5f62-c9b2-11ed-8903-cbe2fccf365b	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0ba120-c9b2-11ed-8b64-d3d1025f9cb2	dg.4DFC/9f0ba120-c9b2-11ed-8b64-d3d1025f9cb2	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0be20c-c9b2-11ed-8756-cb9a7b4a1190	dg.4DFC/9f0be20c-c9b2-11ed-8756-cb9a7b4a1190	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0c2384-c9b2-11ed-abbf-fb907b58c6c3	dg.4DFC/9f0c2384-c9b2-11ed-abbf-fb907b58c6c3	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0c61f0-c9b2-11ed-b0e8-2b8f59a7b22b	dg.4DFC/9f0c61f0-c9b2-11ed-b0e8-2b8f59a7b22b	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0ca354-c9b2-11ed-bdc5-4f183e977222	dg.4DFC/9f0ca354-c9b2-11ed-bdc5-4f183e977222	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0ce698-c9b2-11ed-9aed-67b98ba2b8af	dg.4DFC/9f0ce698-c9b2-11ed-9aed-67b98ba2b8af	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0d2644-c9b2-11ed-bbec-a7fc3ed29282	dg.4DFC/9f0d2644-c9b2-11ed-bbec-a7fc3ed29282	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0d6744-c9b2-11ed-9975-2b89fc6d2e45	dg.4DFC/9f0d6744-c9b2-11ed-9975-2b89fc6d2e45	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0da650-c9b2-11ed-9c63-0788fba29fa6	dg.4DFC/9f0da650-c9b2-11ed-9c63-0788fba29fa6	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0de5ac-c9b2-11ed-acc0-778a789737a9	dg.4DFC/9f0de5ac-c9b2-11ed-acc0-778a789737a9	Not specified in data
Not specified in data	WXS	Paired-End	Genomic	other	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f0e328c-c9b2-11ed-a57f-4bc9a6794ab0	dg.4DFC/9f0e328c-c9b2-11ed-a57f-4bc9a6794ab0	Not specified in data
