library_id	bases	number_of_reads	avg_read_length	coverage	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
TB-000067-D1TGGL-01_WES	19405920681	128516031	151.0	6.25636556	GRCh37	WXS of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/4167573e-c5f3-4dfe-b819-f3cdfbc7008a_TB-000067-D1TGGL-01_WES	dg.4DFC/4167573e-c5f3-4dfe-b819-f3cdfbc7008a
TB-000067-D1TGGL-01_WES	19405920681	128516031	151.0	6.25636556	GRCh37	WXS of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/125d6068-b7d5-49be-87df-d0d0fc3779f0_TB-000067-D1TGGL-01_WES	dg.4DFC/125d6068-b7d5-49be-87df-d0d0fc3779f0
TB-000067-D1TGGL-01_WGS	51054427441	338108791	151.0	16.45967572	GRCh37	WGS of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/61638471-16ed-4ac1-aaad-bf3acfa7baad_TB-000067-D1TGGL-01_WGS	dg.4DFC/61638471-16ed-4ac1-aaad-bf3acfa7baad
TB-000067-D1TGGL-01_WGS	51054427441	338108791	151.0	16.45967572	GRCh37	WGS of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/887337cf-5d9e-4e6f-a00e-251d07e45ab5_TB-000067-D1TGGL-01_WGS	dg.4DFC/887337cf-5d9e-4e6f-a00e-251d07e45ab5
TB-000067-D1TGGL-01_RNAseq	18488405354	143131504	129.1707614	5.960563501	GRCh37	RNA-Seq of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/037960ca-21c3-4f4c-94ab-604539167776_TB-000067-D1TGGL-01_RNAseq	dg.4DFC/037960ca-21c3-4f4c-94ab-604539167776
TB-000067-D1TGGL-01_WES	34261245564	255490321	134.0999746	11.04564325	GRCh37	WXS of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/2088b27a-d4fd-4d66-bd82-015acadb18bb_TB-000067-D1TGGL-01_WES	dg.4DFC/2088b27a-d4fd-4d66-bd82-015acadb18bb
TB-000067-D1TGGL-01_WGS	97639182101	649952735	150.22505	31.47835273	GRCh37	WGS of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/0a512bc1-67ef-4753-830f-8560b59830f0_TB-000067-D1TGGL-01_WGS	dg.4DFC/0a512bc1-67ef-4753-830f-8560b59830f0
TB-000067-D1TGGL-01_RNAseq	18488405354	143131504	129.1707614	5.960563501	GRCh37	RNA-Seq of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/2cca5c5a-8196-45a5-a0fc-16080793bb2d_TB-000067-D1TGGL-01_RNAseq	dg.4DFC/2cca5c5a-8196-45a5-a0fc-16080793bb2d
TB-000067-D1TGGL-01_WES	34261245564	255490321	134.0999746	11.04564325	GRCh37	WXS of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/d848c3f2-8b84-4374-bb27-01e5289f4015_TB-000067-D1TGGL-01_WES	dg.4DFC/d848c3f2-8b84-4374-bb27-01e5289f4015
TB-000067-D1TGGL-01_WGS	97639182101	649952735	150.22505	31.47835273	GRCh37	WGS of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/ebbc6a89-cf08-4096-9142-079e3d11b77f_TB-000067-D1TGGL-01_WGS	dg.4DFC/ebbc6a89-cf08-4096-9142-079e3d11b77f
TB-000067-D1TGGL-01_WES					GRCh37	WXS of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/44e211d4-71c1-4b0d-be7c-0adc571ff3b4_TB-000067-D1TGGL-01_WES	dg.4DFC/44e211d4-71c1-4b0d-be7c-0adc571ff3b4
TB-000067-D1TGGL-01_WGS					GRCh37	WGS of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/0ce8d67a-9a28-44ad-a76e-efffd5245ee8_TB-000067-D1TGGL-01_WGS	dg.4DFC/0ce8d67a-9a28-44ad-a76e-efffd5245ee8
TB-000067-D1TGGL-01_WES					GRCh37	WXS of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/7e096870-81d9-4538-9175-f9755dcb5ba3_TB-000067-D1TGGL-01_WES	dg.4DFC/7e096870-81d9-4538-9175-f9755dcb5ba3
TB-000067-D1TGGL-01_WGS					GRCh37	WGS of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/38036237-3254-44bf-a528-5caddf938f78_TB-000067-D1TGGL-01_WGS	dg.4DFC/38036237-3254-44bf-a528-5caddf938f78
TB-000067-D1TGGL-01_WES					GRCh37	WXS of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/c59fd443-e990-40c2-adff-5d2c0665443f_TB-000067-D1TGGL-01_WES	dg.4DFC/c59fd443-e990-40c2-adff-5d2c0665443f
TB-000067-D1TGGL-01_WGS					GRCh37	WGS of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/881e6579-11ec-4d81-b646-f6c335d2d099_TB-000067-D1TGGL-01_WGS	dg.4DFC/881e6579-11ec-4d81-b646-f6c335d2d099
TB-000067-D1TGGL-01_WES					GRCh37	WXS of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/f194cfb4-bafe-44cb-89ae-9498985b8558_TB-000067-D1TGGL-01_WES	dg.4DFC/f194cfb4-bafe-44cb-89ae-9498985b8558
TB-000067-D1TGGL-01_WGS					GRCh37	WGS of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/9be70f84-831d-4503-8eb8-2b3c7b462362_TB-000067-D1TGGL-01_WGS	dg.4DFC/9be70f84-831d-4503-8eb8-2b3c7b462362
TB-000067-D1TGGL-01_RNAseq					GRCh37	RNA-Seq of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/cfba9f80-4abc-4585-b2a7-bb28947f60ca_TB-000067-D1TGGL-01_RNAseq	dg.4DFC/cfba9f80-4abc-4585-b2a7-bb28947f60ca
TB-000067-D1TGGL-01_RNAseq					GRCh37	RNA-Seq of Anaplastic Ganglioglioma Tumor Sample TB-000067-D1TGGL-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/3775edd3-0c19-409c-bc54-867a47331754_TB-000067-D1TGGL-01_RNAseq	dg.4DFC/3775edd3-0c19-409c-bc54-867a47331754
TB-000067-M1BGGL-01_WES	883904968	110488121	8.0	0.284966258	GRCh37	WXS of Anaplastic Ganglioglioma Normal Sample TB-000067-M1BGGL-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/cd31e30c-f9cb-4cf3-a5ed-0c8472b278de_TB-000067-M1BGGL-01_WES	dg.4DFC/cd31e30c-f9cb-4cf3-a5ed-0c8472b278de
TB-000067-M1BGGL-01_WES	16683706271	110488121	151.0	5.37873812	GRCh37	WXS of Anaplastic Ganglioglioma Normal Sample TB-000067-M1BGGL-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/96710567-976d-456e-9c74-f2ec328c1968_TB-000067-M1BGGL-01_WES	dg.4DFC/96710567-976d-456e-9c74-f2ec328c1968
TB-000067-M1BGGL-01_WES	16683706271	110488121	151.0	5.37873812	GRCh37	WXS of Anaplastic Ganglioglioma Normal Sample TB-000067-M1BGGL-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/9272dc83-fe61-4292-a478-e9f60ecb2bfb_TB-000067-M1BGGL-01_WES	dg.4DFC/9272dc83-fe61-4292-a478-e9f60ecb2bfb
TB-000067-M1BGGL-01_WGS	55881341912	370075112	151.0	18.01584726	GRCh37	WGS of Anaplastic Ganglioglioma Normal Sample TB-000067-M1BGGL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/8601202f-4503-4cd0-b077-436a87e02589_TB-000067-M1BGGL-01_WGS	dg.4DFC/8601202f-4503-4cd0-b077-436a87e02589
TB-000067-M1BGGL-01_WGS	55881341912	370075112	151.0	18.01584726	GRCh37	WGS of Anaplastic Ganglioglioma Normal Sample TB-000067-M1BGGL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/422f2719-0cf9-4ebc-980f-3b60a0f21002_TB-000067-M1BGGL-01_WGS	dg.4DFC/422f2719-0cf9-4ebc-980f-3b60a0f21002
TB-000067-M1BGGL-01_WES	29348036765	219507455	133.699499	9.461650879	GRCh37	WXS of Anaplastic Ganglioglioma Normal Sample TB-000067-M1BGGL-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/de253208-df62-441a-af65-44492c47fc8b_TB-000067-M1BGGL-01_WES	dg.4DFC/de253208-df62-441a-af65-44492c47fc8b
TB-000067-M1BGGL-01_WGS	105000000000	696871512	150.2173838	33.74898917	GRCh37	WGS of Anaplastic Ganglioglioma Normal Sample TB-000067-M1BGGL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/d2cc7530-127c-4c19-adab-5f9eeb74323a_TB-000067-M1BGGL-01_WGS	dg.4DFC/d2cc7530-127c-4c19-adab-5f9eeb74323a
TB-000067-M1BGGL-01_WES	29348036765	219507455	133.699499	9.461650879	GRCh37	WXS of Anaplastic Ganglioglioma Normal Sample TB-000067-M1BGGL-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/735d0812-cebe-4f88-b6f6-7ae5a527d02c_TB-000067-M1BGGL-01_WES	dg.4DFC/735d0812-cebe-4f88-b6f6-7ae5a527d02c
TB-000067-M1BGGL-01_WGS	105000000000	696871512	150.2173838	33.74898917	GRCh37	WGS of Anaplastic Ganglioglioma Normal Sample TB-000067-M1BGGL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/dca4f9e5-b0e2-4bf8-8d04-8c668dc273e8_TB-000067-M1BGGL-01_WGS	dg.4DFC/dca4f9e5-b0e2-4bf8-8d04-8c668dc273e8
TB-000067-M1BGGL-01_WES					GRCh37	WXS of Anaplastic Ganglioglioma Normal Sample TB-000067-M1BGGL-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/2262e59c-1616-45ee-80e9-2f88725a023a_TB-000067-M1BGGL-01_WES	dg.4DFC/2262e59c-1616-45ee-80e9-2f88725a023a
TB-000067-M1BGGL-01_WGS					GRCh37	WGS of Anaplastic Ganglioglioma Normal Sample TB-000067-M1BGGL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/64affc2b-35a6-4699-947c-ecc46c5532ad_TB-000067-M1BGGL-01_WGS	dg.4DFC/64affc2b-35a6-4699-947c-ecc46c5532ad
TB-000067-M1BGGL-01_WES					GRCh37	WXS of Anaplastic Ganglioglioma Normal Sample TB-000067-M1BGGL-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/172d4889-025d-4c69-a0ce-befe50488f08_TB-000067-M1BGGL-01_WES	dg.4DFC/172d4889-025d-4c69-a0ce-befe50488f08
TB-000067-M1BGGL-01_WGS					GRCh37	WGS of Anaplastic Ganglioglioma Normal Sample TB-000067-M1BGGL-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/badffd16-3129-4d2b-b05f-30b103fcbc20_TB-000067-M1BGGL-01_WGS	dg.4DFC/badffd16-3129-4d2b-b05f-30b103fcbc20
TB-000068-D1TRMS-01_RNAseq	10909027918	72245218	151.0	3.517012549	GRCh37	RNA-Seq of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/8eb72e37-da6c-4f29-8fea-5414514786ea_TB-000068-D1TRMS-01_RNAseq	dg.4DFC/8eb72e37-da6c-4f29-8fea-5414514786ea
TB-000068-D1TRMS-01_RNAseq	10909027918	72245218	151.0	3.517012549	GRCh37	RNA-Seq of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/b76b9c5b-1cc7-49e1-ab34-2e75e4f75c2e_TB-000068-D1TRMS-01_RNAseq	dg.4DFC/b76b9c5b-1cc7-49e1-ab34-2e75e4f75c2e
TB-000068-D1TRMS-01_WES	864061032	108007629	8.0	0.278568679	GRCh37	WXS of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/47e08ccb-4f51-4193-9425-4500fee0b6b3_TB-000068-D1TRMS-01_WES	dg.4DFC/47e08ccb-4f51-4193-9425-4500fee0b6b3
TB-000068-D1TRMS-01_WES	16309151979	108007629	151.0	5.25798381	GRCh37	WXS of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/e819d3b1-feb9-4393-a8d9-a14e237936b8_TB-000068-D1TRMS-01_WES	dg.4DFC/e819d3b1-feb9-4393-a8d9-a14e237936b8
TB-000068-D1TRMS-01_WES	16309151979	108007629	151.0	5.25798381	GRCh37	WXS of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/a65ca2d0-8612-4af3-a7ef-755872f31e7b_TB-000068-D1TRMS-01_WES	dg.4DFC/a65ca2d0-8612-4af3-a7ef-755872f31e7b
TB-000068-D1TRMS-01_WGS	55966687565	370640315	151.0	18.04336225	GRCh37	WGS of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/d023eabd-3bd1-4b07-b424-b44b9e7e71ca_TB-000068-D1TRMS-01_WGS	dg.4DFC/d023eabd-3bd1-4b07-b424-b44b9e7e71ca
TB-000068-D1TRMS-01_WGS	55966687565	370640315	151.0	18.04336225	GRCh37	WGS of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/85ca5082-dce0-48ed-bbb8-33f92c505a83_TB-000068-D1TRMS-01_WGS	dg.4DFC/85ca5082-dce0-48ed-bbb8-33f92c505a83
TB-000068-D1TRMS-01_RNAseq	18266155332	138769250	131.6297042	5.888911277	GRCh37	RNA-Seq of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/9d3896dc-4b49-4d3e-b5d1-f4007d6af15b_TB-000068-D1TRMS-01_RNAseq	dg.4DFC/9d3896dc-4b49-4d3e-b5d1-f4007d6af15b
TB-000068-D1TRMS-01_WES	28635503869	214420978	133.5480518	9.231934065	GRCh37	WXS of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/eea90e35-00df-4705-a935-b9015e82f5d7_TB-000068-D1TRMS-01_WES	dg.4DFC/eea90e35-00df-4705-a935-b9015e82f5d7
TB-000068-D1TRMS-01_WGS	94634372281	635967825	148.8037108	30.50961803	GRCh37	WGS of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/192d3956-0f3b-4a57-b151-889aacd91062_TB-000068-D1TRMS-01_WGS	dg.4DFC/192d3956-0f3b-4a57-b151-889aacd91062
TB-000068-D1TRMS-01_RNAseq	18266155332	138769250	131.6297042	5.888911277	GRCh37	RNA-Seq of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/8f45d747-0acc-4302-ae4d-76a098679652_TB-000068-D1TRMS-01_RNAseq	dg.4DFC/8f45d747-0acc-4302-ae4d-76a098679652
TB-000068-D1TRMS-01_WES	28635503869	214420978	133.5480518	9.231934065	GRCh37	WXS of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/d6948fc4-a8ae-4f69-a307-5418e8bbe6d3_TB-000068-D1TRMS-01_WES	dg.4DFC/d6948fc4-a8ae-4f69-a307-5418e8bbe6d3
TB-000068-D1TRMS-01_WGS	94634372281	635967825	148.8037108	30.50961803	GRCh37	WGS of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/0731fcf7-44fc-4360-b8f5-4737d3869e57_TB-000068-D1TRMS-01_WGS	dg.4DFC/0731fcf7-44fc-4360-b8f5-4737d3869e57
TB-000068-D1TRMS-01_WES					GRCh37	WXS of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/a8e17ae8-2678-41d9-9ffd-fa615e63de28_TB-000068-D1TRMS-01_WES	dg.4DFC/a8e17ae8-2678-41d9-9ffd-fa615e63de28
TB-000068-D1TRMS-01_WGS					GRCh37	WGS of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/d3c7e41c-cb3f-4ab1-9361-2f5a73c540fd_TB-000068-D1TRMS-01_WGS	dg.4DFC/d3c7e41c-cb3f-4ab1-9361-2f5a73c540fd
TB-000068-D1TRMS-01_WES					GRCh37	WXS of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/17298a62-eb2f-442a-8bd3-28e373d8f890_TB-000068-D1TRMS-01_WES	dg.4DFC/17298a62-eb2f-442a-8bd3-28e373d8f890
TB-000068-D1TRMS-01_WGS					GRCh37	WGS of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/03c6130c-9a17-4533-a2c9-bcca0cf15001_TB-000068-D1TRMS-01_WGS	dg.4DFC/03c6130c-9a17-4533-a2c9-bcca0cf15001
TB-000068-D1TRMS-01_WES					GRCh37	WXS of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/0b304c55-0cd9-44a9-929e-02558c8216e1_TB-000068-D1TRMS-01_WES	dg.4DFC/0b304c55-0cd9-44a9-929e-02558c8216e1
TB-000068-D1TRMS-01_WES					GRCh37	WXS of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/5cb601ff-cc63-412f-aeba-e1d78fbf87ee_TB-000068-D1TRMS-01_WES	dg.4DFC/5cb601ff-cc63-412f-aeba-e1d78fbf87ee
TB-000068-D1TRMS-01_RNAseq					GRCh37	RNA-Seq of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/3acbfae7-32cf-43a7-92d3-c8ae84ab4161_TB-000068-D1TRMS-01_RNAseq	dg.4DFC/3acbfae7-32cf-43a7-92d3-c8ae84ab4161
TB-000068-D1TRMS-01_RNAseq					GRCh37	RNA-Seq of Rhabdomyosarcoma Tumor Sample TB-000068-D1TRMS-01	RNA-Seq	Paired-End	Transcriptomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/af6e1a7b-0e1e-4fea-8fe9-d4184fcc857c_TB-000068-D1TRMS-01_RNAseq	dg.4DFC/af6e1a7b-0e1e-4fea-8fe9-d4184fcc857c
TB-000014-D1WAML-01_WES	21011129503	139146553	151.0	6.778365012	GRCh38	WXS of Acute myeloid leukemia with mutated NPM1 Tumor Sample TB-000014-D1WAML-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/bfc9e2b0-97df-4903-99b3-ec949dc197eb_TB-000014-D1WAML-01_WES	dg.4DFC/bfc9e2b0-97df-4903-99b3-ec949dc197eb
TB-000014-D1WAML-01_WES	21011129503	139146553	151.0	6.778365012	GRCh38	WXS of Acute myeloid leukemia with mutated NPM1 Tumor Sample TB-000014-D1WAML-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/f1557597-b455-49d7-8b29-f08dc960c163_TB-000014-D1WAML-01_WES	dg.4DFC/f1557597-b455-49d7-8b29-f08dc960c163
TB-000014-D1WAML-01_WGS	15225361710	100830210	151.0	4.911828234	GRCh38	WGS of Acute myeloid leukemia with mutated NPM1 Tumor Sample TB-000014-D1WAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/ca5006df-4003-4c5f-a242-a4ff4856648a_TB-000014-D1WAML-01_WGS	dg.4DFC/ca5006df-4003-4c5f-a242-a4ff4856648a
TB-000014-D1WAML-01_WGS	15225361710	100830210	151.0	4.911828234	GRCh38	WGS of Acute myeloid leukemia with mutated NPM1 Tumor Sample TB-000014-D1WAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/4a2bd8cf-db44-4653-88a7-163f8704022d_TB-000014-D1WAML-01_WGS	dg.4DFC/4a2bd8cf-db44-4653-88a7-163f8704022d
TB-000014-D1WAML-01_WGS	15488069547	102569997	151.0	4.996579965	GRCh38	WGS of Acute myeloid leukemia with mutated NPM1 Tumor Sample TB-000014-D1WAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/c20941aa-69a0-4646-b11f-a0ebc29ca298_TB-000014-D1WAML-01_WGS	dg.4DFC/c20941aa-69a0-4646-b11f-a0ebc29ca298
TB-000014-D1WAML-01_WGS	15488069547	102569997	151.0	4.996579965	GRCh38	WGS of Acute myeloid leukemia with mutated NPM1 Tumor Sample TB-000014-D1WAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/fff4b6cf-eb38-43f4-8e88-17d977b39dd0_TB-000014-D1WAML-01_WGS	dg.4DFC/fff4b6cf-eb38-43f4-8e88-17d977b39dd0
TB-000014-D1WAML-01_WES	41423086542	277199600	149.4341498	13.36343201	GRCh38	WXS of Acute myeloid leukemia with mutated NPM1 Tumor Sample TB-000014-D1WAML-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/595e3c2c-78de-4a85-8189-a54187cf422d_TB-000014-D1WAML-01_WES	dg.4DFC/595e3c2c-78de-4a85-8189-a54187cf422d
TB-000014-D1WAML-01_WGS	60440961901	405215872	149.1574395	19.49875667	GRCh38	WGS of Acute myeloid leukemia with mutated NPM1 Tumor Sample TB-000014-D1WAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/4493cdf8-55f1-4318-969d-1941c65e01c9_TB-000014-D1WAML-01_WGS	dg.4DFC/4493cdf8-55f1-4318-969d-1941c65e01c9
TB-000014-D1WAML-01_WES	41423086542	277199600	149.4341498	13.36343201	GRCh38	WXS of Acute myeloid leukemia with mutated NPM1 Tumor Sample TB-000014-D1WAML-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/5c17b21b-3009-4e9e-ac4e-fc1e8a1d332a_TB-000014-D1WAML-01_WES	dg.4DFC/5c17b21b-3009-4e9e-ac4e-fc1e8a1d332a
TB-000014-D1WAML-01_WGS	60440961901	405215872	149.1574395	19.49875667	GRCh38	WGS of Acute myeloid leukemia with mutated NPM1 Tumor Sample TB-000014-D1WAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/11d8810a-99a1-4986-b3a2-ead01bc2ecea_TB-000014-D1WAML-01_WGS	dg.4DFC/11d8810a-99a1-4986-b3a2-ead01bc2ecea
TB-000014-D1WAML-01_WES					GRCh38	WXS of Acute myeloid leukemia with mutated NPM1 Tumor Sample TB-000014-D1WAML-01	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/2340e12e-909e-4c7e-a71c-32d2b8a89457_TB-000014-D1WAML-01_WES	dg.4DFC/2340e12e-909e-4c7e-a71c-32d2b8a89457
TB-000014-D1WAML-01_WGS					GRCh38	WGS of Acute myeloid leukemia with mutated NPM1 Tumor Sample TB-000014-D1WAML-01	WGS	Paired-End	Genomic	Random	Illumina	Illumina NovaSeq	genomic_info	dg.4DFC/5ef5dd4c-d976-4495-9f19-150716334b6a_TB-000014-D1WAML-01_WGS	dg.4DFC/5ef5dd4c-d976-4495-9f19-150716334b6a
