library_id	bases	avg_read_length	coverage	reference_genome_assembly	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
L171005A_C01_H171010A_C01	9301720450	125	60.68133	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3220225e-206d-11ee-9765-f3dc01b5dc48_L171005A_C01_H171010A_C01	dg.4DFC/3220225e-206d-11ee-9765-f3dc01b5dc48
L171025A_C07_H171101A_C07	8028176250	125	50.199965	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322043e2-206d-11ee-b761-238877a8bd21_L171025A_C07_H171101A_C07	dg.4DFC/322043e2-206d-11ee-b761-238877a8bd21
L171025A_C07_H171101A_C07	8028176250	125	50.199965	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3220657a-206d-11ee-aa18-372cc66f783e_L171025A_C07_H171101A_C07	dg.4DFC/3220657a-206d-11ee-aa18-372cc66f783e
L180123A_B02_H180213A_B02	9847638300	125	61.179457	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322088d4-206d-11ee-a1c2-57c9d4b5de8f_L180123A_B02_H180213A_B02	dg.4DFC/322088d4-206d-11ee-a1c2-57c9d4b5de8f
L180123A_B02_H180213A_B02	9847638300	125	61.179457	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3220aab2-206d-11ee-9e22-bf2867dcacc8_L180123A_B02_H180213A_B02	dg.4DFC/3220aab2-206d-11ee-9e22-bf2867dcacc8
L171011A_B12_H171017A_B12	8707660995	125	54.650785	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3220cc7c-206d-11ee-9fc4-6b1ad1e504ba_L171011A_B12_H171017A_B12	dg.4DFC/3220cc7c-206d-11ee-9fc4-6b1ad1e504ba
L171011A_B12_H171017A_B12	8707660995	125	54.650785	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3220f008-206d-11ee-bf3a-83b4ae942c20_L171011A_B12_H171017A_B12	dg.4DFC/3220f008-206d-11ee-bf3a-83b4ae942c20
L171128A_E11_H171211A_E11	10339443019	125	63.638332	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322111f0-206d-11ee-bfc4-1359bca6268e_L171128A_E11_H171211A_E11	dg.4DFC/322111f0-206d-11ee-bfc4-1359bca6268e
L171128A_E11_H171211A_E11	10339443019	125	63.638332	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322134f0-206d-11ee-bf17-03d89a4019dc_L171128A_E11_H171211A_E11	dg.4DFC/322134f0-206d-11ee-bf17-03d89a4019dc
L171128A_H11_H171211A_H11	10134496047	125	62.220595	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322156c4-206d-11ee-9c6e-e3c3321d6b50_L171128A_H11_H171211A_H11	dg.4DFC/322156c4-206d-11ee-9c6e-e3c3321d6b50
L171128A_H11_H171211A_H11	10134496047	125	62.220595	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3221785c-206d-11ee-aa9a-1f323d94b8de_L171128A_H11_H171211A_H11	dg.4DFC/3221785c-206d-11ee-aa9a-1f323d94b8de
L171115A_H05_H171128A_H05	9029813370	125	55.401956	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32219a08-206d-11ee-aa1d-6709d89e61d0_L171115A_H05_H171128A_H05	dg.4DFC/32219a08-206d-11ee-aa1d-6709d89e61d0
L171115A_H05_H171128A_H05	9029813370	125	55.401956	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3221bb64-206d-11ee-8bef-8b642c3eec40_L171115A_H05_H171128A_H05	dg.4DFC/3221bb64-206d-11ee-8bef-8b642c3eec40
L170915A_B02_H170920A_B02	8379281647	125	50.004346	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3221e184-206d-11ee-891a-ff6640e647e5_L170915A_B02_H170920A_B02	dg.4DFC/3221e184-206d-11ee-891a-ff6640e647e5
L170915A_B02_H170920A_B02	8379281647	125	50.004346	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322202e0-206d-11ee-bdc6-1bb85689d02b_L170915A_B02_H170920A_B02	dg.4DFC/322202e0-206d-11ee-bdc6-1bb85689d02b
L180108A_G05_H180124A_G05	11695738853	125	72.939935	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32222540-206d-11ee-b78d-cf27d716ba36_L180108A_G05_H180124A_G05	dg.4DFC/32222540-206d-11ee-b78d-cf27d716ba36
L180108A_G05_H180124A_G05	11695738853	125	72.939935	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322246d8-206d-11ee-a2ab-8bb37008871d_L180108A_G05_H180124A_G05	dg.4DFC/322246d8-206d-11ee-a2ab-8bb37008871d
L170914A_H09_H170919A_H09	9929734645	125	56.72113	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32226a6e-206d-11ee-b0ac-f707eb9a7475_L170914A_H09_H170919A_H09	dg.4DFC/32226a6e-206d-11ee-b0ac-f707eb9a7475
L170914A_H09_H170919A_H09	9929734645	125	56.72113	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32228bc0-206d-11ee-9a1a-43876b7c14cd_L170914A_H09_H170919A_H09	dg.4DFC/32228bc0-206d-11ee-9a1a-43876b7c14cd
L171113A_G12_H171117A_G12	8573575326	125	53.098176	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3222ad30-206d-11ee-b52e-330b04ce5dcb_L171113A_G12_H171117A_G12	dg.4DFC/3222ad30-206d-11ee-b52e-330b04ce5dcb
L171113A_G12_H171117A_G12	8573575326	125	53.098176	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3222ce64-206d-11ee-ad40-e378c39872e7_L171113A_G12_H171117A_G12	dg.4DFC/3222ce64-206d-11ee-ad40-e378c39872e7
L171019A_A01_H171027A_A01	12869208858	125	77.358389	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3222efc0-206d-11ee-acc5-affa3115d24e_L171019A_A01_H171027A_A01	dg.4DFC/3222efc0-206d-11ee-acc5-affa3115d24e
L171019A_A01_H171027A_A01	12869208858	125	77.358389	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322312d4-206d-11ee-a477-8f46e1299619_L171019A_A01_H171027A_A01	dg.4DFC/322312d4-206d-11ee-a477-8f46e1299619
L171227A_B03_H180123A_B03	8841528623	125	54.957602	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3223346c-206d-11ee-b2e2-ef11b6257f9d_L171227A_B03_H180123A_B03	dg.4DFC/3223346c-206d-11ee-b2e2-ef11b6257f9d
L171227A_B03_H180123A_B03	8841528623	125	54.957602	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322355aa-206d-11ee-892b-6773b843e349_L171227A_B03_H180123A_B03	dg.4DFC/322355aa-206d-11ee-892b-6773b843e349
L171106A_D04_H171113A_D04	8419739737	125	52.064751	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32237738-206d-11ee-a00a-374c9a1078c7_L171106A_D04_H171113A_D04	dg.4DFC/32237738-206d-11ee-a00a-374c9a1078c7
L171106A_D04_H171113A_D04	8419739737	125	52.064751	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32239a10-206d-11ee-835c-037621e89eaa_L171106A_D04_H171113A_D04	dg.4DFC/32239a10-206d-11ee-835c-037621e89eaa
L171101A_F06_H171108A_F06	8442287710	125	54.383364	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3223bc20-206d-11ee-a12c-f7928177b25d_L171101A_F06_H171108A_F06	dg.4DFC/3223bc20-206d-11ee-a12c-f7928177b25d
L171101A_F06_H171108A_F06	8442287710	125	54.383364	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3223ddb8-206d-11ee-b7b0-ffc932e22ea7_L171101A_F06_H171108A_F06	dg.4DFC/3223ddb8-206d-11ee-b7b0-ffc932e22ea7
L171012A_H04_H171020A_H04	10214365701	125	64.711958	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3223ff0a-206d-11ee-a461-23d34201ff21_L171012A_H04_H171020A_H04	dg.4DFC/3223ff0a-206d-11ee-a461-23d34201ff21
L171012A_H04_H171020A_H04	10214365701	125	64.711958	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32242020-206d-11ee-a4c5-233eadd08771_L171012A_H04_H171020A_H04	dg.4DFC/32242020-206d-11ee-a4c5-233eadd08771
L180117A_D06_H180202A_D06	8833177249	125	53.586912	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32244384-206d-11ee-8c86-ff33128dab6d_L180117A_D06_H180202A_D06	dg.4DFC/32244384-206d-11ee-8c86-ff33128dab6d
L180117A_D06_H180202A_D06	8833177249	125	53.586912	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322464e0-206d-11ee-8683-97c31df19e83_L180117A_D06_H180202A_D06	dg.4DFC/322464e0-206d-11ee-8683-97c31df19e83
L180109A_A11_H180126A_A11	9982811690	125	62.669098	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3224860a-206d-11ee-8617-3b5c5807beb4_L180109A_A11_H180126A_A11	dg.4DFC/3224860a-206d-11ee-8617-3b5c5807beb4
L180109A_A11_H180126A_A11	9982811690	125	62.669098	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3224a7fc-206d-11ee-a123-abd509a980fa_L180109A_A11_H180126A_A11	dg.4DFC/3224a7fc-206d-11ee-a123-abd509a980fa
L180109A_C12_H180126A_C12	8227567169	125	53.193676	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3224c930-206d-11ee-ba04-3f04af884c77_L180109A_C12_H180126A_C12	dg.4DFC/3224c930-206d-11ee-ba04-3f04af884c77
L180109A_C12_H180126A_C12	8227567169	125	53.193676	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3224ede8-206d-11ee-a1ea-67b3f15707db_L180109A_C12_H180126A_C12	dg.4DFC/3224ede8-206d-11ee-a1ea-67b3f15707db
L180402A_A07_H180423A_A07	8474187920	125	56.294421	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32250f6c-206d-11ee-a206-df4342addc62_L180402A_A07_H180423A_A07	dg.4DFC/32250f6c-206d-11ee-a206-df4342addc62
L180402A_A07_H180423A_A07	8474187920	125	56.294421	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32253172-206d-11ee-b0a5-37950f55b16d_L180402A_A07_H180423A_A07	dg.4DFC/32253172-206d-11ee-b0a5-37950f55b16d
L171128A_B03_H171211A_B03	8262193185	125	51.615234	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3225547c-206d-11ee-b583-939bcce0430c_L171128A_B03_H171211A_B03	dg.4DFC/3225547c-206d-11ee-b583-939bcce0430c
L171128A_B03_H171211A_B03	8262193185	125	51.615234	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32257786-206d-11ee-b8bd-9b32edf50b5f_L171128A_B03_H171211A_B03	dg.4DFC/32257786-206d-11ee-b8bd-9b32edf50b5f
L171213A_E05_H180108A_E05	7418109207	125	47.605805	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3225990a-206d-11ee-bcf1-175d73ccdf90_L171213A_E05_H180108A_E05	dg.4DFC/3225990a-206d-11ee-bcf1-175d73ccdf90
L171213A_E05_H180108A_E05	7418109207	125	47.605805	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3225baac-206d-11ee-8566-a3b49860767b_L171213A_E05_H180108A_E05	dg.4DFC/3225baac-206d-11ee-8566-a3b49860767b
L180110A_G08_H180129A_G08	9493391574	125	57.657106	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3225dc3a-206d-11ee-9b06-cfa9949b5b7f_L180110A_G08_H180129A_G08	dg.4DFC/3225dc3a-206d-11ee-9b06-cfa9949b5b7f
L180110A_G08_H180129A_G08	9493391574	125	57.657106	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3225fddc-206d-11ee-8af9-136004b63952_L180110A_G08_H180129A_G08	dg.4DFC/3225fddc-206d-11ee-8af9-136004b63952
L180123A_A08_H180213A_A08	9858782634	125	62.096615	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32262668-206d-11ee-8a5b-634c607f988e_L180123A_A08_H180213A_A08	dg.4DFC/32262668-206d-11ee-8a5b-634c607f988e
L180123A_A08_H180213A_A08	9858782634	125	62.096615	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3226480a-206d-11ee-9adc-9f2280acd0fb_L180123A_A08_H180213A_A08	dg.4DFC/3226480a-206d-11ee-9adc-9f2280acd0fb
L171213A_G03_H180108A_G03	8728300422	125	55.650473	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3226695c-206d-11ee-8aa4-3be2fb452600_L171213A_G03_H180108A_G03	dg.4DFC/3226695c-206d-11ee-8aa4-3be2fb452600
L171213A_G03_H180108A_G03	8728300422	125	55.650473	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32268afe-206d-11ee-8b7d-b379d322b57c_L171213A_G03_H180108A_G03	dg.4DFC/32268afe-206d-11ee-8b7d-b379d322b57c
L170815A_G01_H170817A_G01	11953335657	125	71.668612	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3226ada4-206d-11ee-b746-5762ba5b9fe0_L170815A_G01_H170817A_G01	dg.4DFC/3226ada4-206d-11ee-b746-5762ba5b9fe0
L170815A_G01_H170817A_G01	11953335657	125	71.668612	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3226cffa-206d-11ee-b39d-f756e967cd89_L170815A_G01_H170817A_G01	dg.4DFC/3226cffa-206d-11ee-b39d-f756e967cd89
L180221A_H09_H180228A_H09	8135653273	125	51.679113	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3226f1f6-206d-11ee-b71e-530e87326e32_L180221A_H09_H180228A_H09	dg.4DFC/3226f1f6-206d-11ee-b71e-530e87326e32
L180221A_H09_H180228A_H09	8135653273	125	51.679113	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32271316-206d-11ee-9a02-333cdffdbc3a_L180221A_H09_H180228A_H09	dg.4DFC/32271316-206d-11ee-9a02-333cdffdbc3a
L171206A_A12_H171220A_A12	9382949575	125	55.906518	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32273814-206d-11ee-afc4-ef6fec4a7ddc_L171206A_A12_H171220A_A12	dg.4DFC/32273814-206d-11ee-afc4-ef6fec4a7ddc
L171206A_A12_H171220A_A12	9382949575	125	55.906518	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32275cf4-206d-11ee-ae19-f317a68b2dc5_L171206A_A12_H171220A_A12	dg.4DFC/32275cf4-206d-11ee-ae19-f317a68b2dc5
L171018A_B02_H171025A_B02	8665018043	125	53.921929	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32277e78-206d-11ee-a349-6fcdf53a873f_L171018A_B02_H171025A_B02	dg.4DFC/32277e78-206d-11ee-a349-6fcdf53a873f
L171018A_B02_H171025A_B02	8665018043	125	53.921929	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32279fb6-206d-11ee-b2ec-f7a61e1aa335_L171018A_B02_H171025A_B02	dg.4DFC/32279fb6-206d-11ee-b2ec-f7a61e1aa335
L170921A_E02_H170927A_E02	9288418095	125	55.362676	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3227c0fe-206d-11ee-8376-afa8b1ffd708_L170921A_E02_H170927A_E02	dg.4DFC/3227c0fe-206d-11ee-8376-afa8b1ffd708
L170921A_E02_H170927A_E02	9288418095	125	55.362676	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3227e3a4-206d-11ee-b847-83f26803036f_L170921A_E02_H170927A_E02	dg.4DFC/3227e3a4-206d-11ee-b847-83f26803036f
L171023A_D07_H171030A_D07	9302961852	125	58.46618	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3228051e-206d-11ee-ade3-a783544919ff_L171023A_D07_H171030A_D07	dg.4DFC/3228051e-206d-11ee-ade3-a783544919ff
L171023A_D07_H171030A_D07	9302961852	125	58.46618	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3228265c-206d-11ee-954f-c39b564ef40a_L171023A_D07_H171030A_D07	dg.4DFC/3228265c-206d-11ee-954f-c39b564ef40a
L171227A_C08_H180123A_C08	9062927595	125	55.841521	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32284876-206d-11ee-a5bb-cfb462370988_L171227A_C08_H180123A_C08	dg.4DFC/32284876-206d-11ee-a5bb-cfb462370988
L171227A_C08_H180123A_C08	9062927595	125	55.841521	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32286a40-206d-11ee-9e57-07a0ef2dc212_L171227A_C08_H180123A_C08	dg.4DFC/32286a40-206d-11ee-9e57-07a0ef2dc212
L170927A_A08_H171003A_A08	10024136591	125	63.369128	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322890ba-206d-11ee-8b0a-a3c646275499_L170927A_A08_H171003A_A08	dg.4DFC/322890ba-206d-11ee-8b0a-a3c646275499
L170927A_A08_H171003A_A08	10024136591	125	63.369128	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3228b36a-206d-11ee-a7ae-23abf283f8d8_L170927A_A08_H171003A_A08	dg.4DFC/3228b36a-206d-11ee-a7ae-23abf283f8d8
L171016A_C09_H171023A_C09	9181448679	125	54.842661	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3228d4da-206d-11ee-a426-a359aea0e111_L171016A_C09_H171023A_C09	dg.4DFC/3228d4da-206d-11ee-a426-a359aea0e111
L171016A_C09_H171023A_C09	9181448679	125	54.842661	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3228f640-206d-11ee-9c14-8b0110ed01e9_L171016A_C09_H171023A_C09	dg.4DFC/3228f640-206d-11ee-9c14-8b0110ed01e9
L170915A_A03_H170920A_A03	17455790517	125	102.234364	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32291b20-206d-11ee-a39e-eb5d2390bcdd_L170915A_A03_H170920A_A03	dg.4DFC/32291b20-206d-11ee-a39e-eb5d2390bcdd
L170915A_A03_H170920A_A03	17455790517	125	102.234364	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32293c68-206d-11ee-9108-db722bd3482b_L170915A_A03_H170920A_A03	dg.4DFC/32293c68-206d-11ee-9108-db722bd3482b
L170926A_B06_H170929A_B06	9376128800	125	55.843928	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32295e14-206d-11ee-be9f-9740d5247dca_L170926A_B06_H170929A_B06	dg.4DFC/32295e14-206d-11ee-be9f-9740d5247dca
L170926A_B06_H170929A_B06	9376128800	125	55.843928	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/32297fb6-206d-11ee-87b2-a36f85786200_L170926A_B06_H170929A_B06	dg.4DFC/32297fb6-206d-11ee-87b2-a36f85786200
L171106A_A08_H171113A_A08	7754070698	125	48.272317	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3229a112-206d-11ee-b44f-2770686885d0_L171106A_A08_H171113A_A08	dg.4DFC/3229a112-206d-11ee-b44f-2770686885d0
L171106A_A08_H171113A_A08	7754070698	125	48.272317	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3229c638-206d-11ee-a0e8-63cca32f7542_L171106A_A08_H171113A_A08	dg.4DFC/3229c638-206d-11ee-a0e8-63cca32f7542
L171114A_D08_H171127A_D08	9037174584	125	57.716692	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3229e802-206d-11ee-b39c-bb82a835c74a_L171114A_D08_H171127A_D08	dg.4DFC/3229e802-206d-11ee-b39c-bb82a835c74a
L171114A_D08_H171127A_D08	9037174584	125	57.716692	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322a09a4-206d-11ee-a2cf-d77dd379f340_L171114A_D08_H171127A_D08	dg.4DFC/322a09a4-206d-11ee-a2cf-d77dd379f340
L180219A_D10_H180223A_D10	7415162624	125	46.111311	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322a2b78-206d-11ee-80a1-ab44b8bced80_L180219A_D10_H180223A_D10	dg.4DFC/322a2b78-206d-11ee-80a1-ab44b8bced80
L180219A_D10_H180223A_D10	7415162624	125	46.111311	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322a5134-206d-11ee-b4f4-277e73b93424_L180219A_D10_H180223A_D10	dg.4DFC/322a5134-206d-11ee-b4f4-277e73b93424
L180110A_G02_H180129A_G02	4442969440	125	27.780929	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322a72ea-206d-11ee-8a4e-1be957327140_L180110A_G02_H180129A_G02	dg.4DFC/322a72ea-206d-11ee-8a4e-1be957327140
L180110A_G02_H180129A_G02	4442969440	125	27.780929	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322a9482-206d-11ee-b5ca-e368b03e6986_L180110A_G02_H180129A_G02	dg.4DFC/322a9482-206d-11ee-b5ca-e368b03e6986
L171213A_H09_H180108A_H09	8825731268	125	57.611169	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322ab606-206d-11ee-a29d-53adf8f7e179_L171213A_H09_H180108A_H09	dg.4DFC/322ab606-206d-11ee-a29d-53adf8f7e179
L171213A_H09_H180108A_H09	8825731268	125	57.611169	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322ad942-206d-11ee-9965-3f71c0e4b62c_L171213A_H09_H180108A_H09	dg.4DFC/322ad942-206d-11ee-9965-3f71c0e4b62c
L180108A_C08_H180124A_C08	10315661025	125	64.586882	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322afd82-206d-11ee-b54c-1fa80dadbdbf_L180108A_C08_H180124A_C08	dg.4DFC/322afd82-206d-11ee-b54c-1fa80dadbdbf
L180108A_C08_H180124A_C08	10315661025	125	64.586882	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322b1f06-206d-11ee-8d20-f7d9fcca10f2_L180108A_C08_H180124A_C08	dg.4DFC/322b1f06-206d-11ee-8d20-f7d9fcca10f2
L171010A_B01_H171016A_B01	9728549015	125	63.574466	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/322b4102-206d-11ee-a428-030921ce0025_L171010A_B01_H171016A_B01	dg.4DFC/322b4102-206d-11ee-a428-030921ce0025
