type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	acl	case.case_id	sample.sample_id	file_type	file_description
file	STAR_S04-42D9-A1-J03u-T1_Aligned.out.bam	83315c00-63d7-5f29-a261-9d7c58c54561	9781044682	2612311db5a848988d12f2afad195c34	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-42D9-A1-J03u-T1_Aligned.out.bam	bam	['Open']		GLIOMA01-i_42D9-T1-A1-J03	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample
file	STAR_S03-5E9A-A1-M03u-T1_Aligned.out.bam	69a502e9-472d-5772-b34c-6e3200318eac	8370470640	41e75c881726ade6e1d28199ee8f9571	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S03-5E9A-A1-M03u-T1_Aligned.out.bam	bam	['Open']		GLIOMA01-i_5E9A-T1-A1-M03	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample
file	STAR_S03-E7AB-A2-J03u-T6_Aligned.out.bam	bc0524ce-3ae3-5553-8894-94b3079caba7	22088190148	b997678c1f87206478060a302d1e1b9f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S03-E7AB-A2-J03u-T6_Aligned.out.bam	bam	['Open']		GLIOMA01-i_E7AB-T6-A2-J03	RNA Sequence File	RNA-seq: FFPE prepared matched normal tissue sample
file	CGP-S04-1166-8008B1F4-T6-A1-J01.aln.dup.realn.recal.rp.bam	f1282104-1478-58bf-9fa4-ba0cd28335ec	1.57686E+11	e7b6292052d4c06c6d74c8cc319e8c91	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-1166-8008B1F4-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_1166-T6-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S04-C3C0-2C7B125C-T6-A1-J02.aln.dup.realn.recal.rp.bam	ffcb243f-1061-5f71-9bd4-7c0e51cdb2cb	20778362207	74d13261b80d06aaf9deab9ede34858f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-C3C0-2C7B125C-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_C3C0-T6-A1-J02	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample
file	CGP-S01-A71E-6FC763AF-T6-A1-J01.aln.dup.realn.recal.rp.bam	aaa3d8b5-95d2-5600-85c1-609b79ccf082	1.39838E+11	c0a6fbf92b60b39243e6e43fa62dfba6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-A71E-6FC763AF-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_A71E-T6-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S04-22C7-01E30A46-T6-A1-J01.aln.dup.realn.recal.rp.bam	b2ddbade-6823-596a-9250-0a86ff10d1b3	1.65395E+11	393a7df5ff0a28641c26139323f385fe	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-22C7-01E30A46-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_22C7-T6-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S04-C3C0-BFF1962A-T1-A1-J01.aln.dup.realn.recal.rp.bam	28f019ee-1bcf-5e38-a7fa-1571627495e1	1.12692E+11	852e4c0d56fc5999c06aae490b83111d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-C3C0-BFF1962A-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_C3C0-T1-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample
file	CGP-S02-A974-FAC53263-T6-A2-J02.aln.dup.realn.recal.rp.bam	d97f728d-7ba3-5f3d-80fd-af8c943c351c	21068213352	bce64c1f6ee01cba93374599d49f7098	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-A974-FAC53263-T6-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_A974-T6-A2-J02	Whole Exome Sequence File	WXS: FFPE prepared matched normal tissue sample
file	CGP-S02-2C25-DCF5386F-T6-A2-J01.aln.dup.realn.recal.rp.bam	8c1cf968-600c-58fb-a0df-80104caf5505	1.35154E+11	78c080aa9795c752595377e2f4128f6b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-2C25-DCF5386F-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_2C25-T6-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample
file	CGP-S02-81E2-5573807C-T1-A2-J02.aln.dup.realn.recal.rp.bam	6c575b4b-048f-537f-8d7c-edfe14d123ed	19300339326	d8c3a8c57b207250110452c11b773398	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-81E2-5573807C-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_81E2-T1-A2-J02	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample
file	CGP-S03-6454-53F7A31E-T1-A2-J01.aln.dup.realn.recal.rp.bam	cf2bc034-097b-50e1-997d-20854fc079a0	1.69245E+11	7afd2142ee078d42d03142041d2d2375	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6454-53F7A31E-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_6454-T1-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample
file	CGP-S02-81E2-5573807C-T1-A2-J01.aln.dup.realn.recal.rp.bam	1166f273-16ee-5853-afab-152e308bd4a5	1.39005E+11	1bff1e1f3c56d02cd58fbf3b93eb948a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-81E2-5573807C-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_81E2-T1-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample
file	CGP-S05-B813-BC8B81EB-T1-A2-J01.aln.dup.realn.recal.rp.bam	446bbc8b-9c1f-583e-96c2-1b03971c9ee2	1.39945E+11	afb79edbd4aea6359fc2c50b34ea24bb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S05-B813-BC8B81EB-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_B813-T1-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample
file	CGP-S04-5CE5-4F495E23-T6-A1-J01.aln.dup.realn.recal.rp.bam	b3581124-977e-5d89-abdd-223255be72ba	1.62427E+11	6af3c839556d7a5f667f125e1b89b12e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-5CE5-4F495E23-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_5CE5-T6-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S03-0DC4-FA6950B9-T1-A2-J02.aln.dup.realn.recal.rp.bam	9a58f1f8-6b49-513e-a330-9beab1f375bb	17810675285	898fb00b511d41373ed36869f00b52ce	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-0DC4-FA6950B9-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_0DC4-T1-A2-J02	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample
file	CGP-S03-5E9A-B388133B-T6-A1-M01.aln.dup.realn.recal.rp.bam	6d704652-ea2b-5870-87c7-182e89715dc4	1.48901E+11	0363e159dfe1c65b6adcc53444f1b4f1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-5E9A-B388133B-T6-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_5E9A-T6-A1-M01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S03-C04D-93D6D4A0-T6-A1-M01.aln.dup.realn.recal.rp.bam	15465a70-b972-54c8-a0b1-91f5c59e0095	1.71816E+11	03b3d96ac0b5ea6f8f71ae6e8586210d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-C04D-93D6D4A0-T6-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_C04D-T6-A1-M01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S04-D756-76250FA3-T6-A1-J02.aln.dup.realn.recal.rp.bam	77594b98-0a27-5805-b264-1480d13d2e11	19665562332	080ab3f93696ce2837e83b76a758ee6d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-D756-76250FA3-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_D756-T6-A1-J02	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample
file	CGP-S01-DCD0-D0E25CB1-T1-A2-J01.aln.dup.realn.recal.rp.bam	f8a4b6bd-b568-5ff2-84a6-1cf5270d3689	1.666E+11	9b8ec8b9c9c43c83f5142c12157f8056	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-DCD0-D0E25CB1-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_DCD0-T1-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample
file	CGP-S01-4990-71FB8162-T1-A2-J01.aln.dup.realn.recal.rp.bam	c3571dcd-49dc-5fb9-bc3b-e20c58967e76	1.714E+11	deb0a57d4000a0b7b317eb30e2658689	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-4990-71FB8162-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_4990-T1-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample
file	CGP-S01-99AF-1D489534-T6-A2-J01.aln.dup.realn.recal.rp.bam	3dfdc85a-f256-5484-8e43-c2dd4c852031	2.09964E+11	9daf1cf53b69d8bafb9465f076e9f8f7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-99AF-1D489534-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_99AF-T6-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample
file	STAR_S03-E7AB-A2-J03u-T1_Aligned.out.bam	ede6901e-8a75-5892-b109-1ee454f5887b	20756629022	c3d74454a03e024d819bb71af6ab95ae	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S03-E7AB-A2-J03u-T1_Aligned.out.bam	bam	['Open']		GLIOMA01-i_E7AB-T1-A2-J03	RNA Sequence File	RNA-seq: FFPE prepared tumor tissue sample
file	CGP-S03-F840-52DBEAA5-T1-A1-J01.aln.dup.realn.recal.rp.bam	dafdeaac-9904-5924-8ccd-d13a9a630cca	1.6343E+11	6bc9d3c0c160141425ad0d87c8625afe	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-F840-52DBEAA5-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_F840-T1-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample
file	CGP-S03-E7AB-A354D732-T6-A2-J01.aln.dup.realn.recal.rp.bam	d4d7c864-bf32-53a8-b07f-1680f8da86a0	1.43891E+11	f75e4d621e5b92fd1d9ae02067b42a51	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-E7AB-A354D732-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_E7AB-T6-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample
file	CGP-S03-B4F5-AE49C0FA-T1-A2-J01.aln.dup.realn.recal.rp.bam	88e1bec6-22ea-51ba-b478-eb9b37dda41f	1.60318E+11	a3e83da3ef3f096f8744d754c71f36f2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B4F5-AE49C0FA-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_B4F5-T1-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample
file	CGP-S04-4D0C-98239ED5-T1-A1-J01.aln.dup.realn.recal.rp.bam	3984af2a-f1ec-53e5-816b-6b66939c8770	1.45985E+11	389fcdbbb3a9690dc0121184efcd5c00	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-4D0C-98239ED5-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_4D0C-T1-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample
file	CGP-S04-3F8C-4C3E2402-T1-A1-J01.aln.dup.realn.recal.rp.bam	a0b76ba7-095c-5354-8386-597d6604316f	1.48102E+11	58d6c501447d4b99384800a47bb08368	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-3F8C-4C3E2402-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_3F8C-T1-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample
file	CGP-S03-6254-B2319F0A-T1-A2-J01.aln.dup.realn.recal.rp.bam	81ebbcbf-cdc5-5858-b77e-b3f2c9dcf145	1.45834E+11	f99fe8cef7346c85653cb2685ec4f368	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6254-B2319F0A-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_6254-T1-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample
file	CGP-S04-0FF0-79BEB6E6-T1-A1-J05.bam	0a8a876d-94d9-5aaa-b618-f903df1ef1b9	1177927483	b5b40c38c80b42ce3f47cc8a77258649	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-0FF0-79BEB6E6-T1-A1-J05.bam	bam	['Open']		GLIOMA01-i_0FF0-T1-A1-J05	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample
file	CGP-S04-4D0C-2B84364E-T6-A1-J01.aln.dup.realn.recal.rp.bam	05ad917a-01d1-53ff-bc44-33f761f9a5c8	1.60146E+11	498d7aeb03dc9a874383ec6c126534e5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-4D0C-2B84364E-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_4D0C-T6-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S01-AB3E-C2586F5A-T6-A2-J01.aln.dup.realn.recal.rp.bam	8f37a753-5da6-5a13-a092-7529dca7a1c7	1.6846E+11	754ce118fd81573ea10813027dde6064	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-AB3E-C2586F5A-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_AB3E-T6-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample
file	STAR_S04-157E-A1-J03u-T1_Aligned.out.bam	081e9f59-1f1a-5afb-bb10-df5ab46fcdc6	14154696772	3845fddcde58bbe4cfffcf5a51a61e78	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-157E-A1-J03u-T1_Aligned.out.bam	bam	['Open']		GLIOMA01-i_157E-T1-A1-J03	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample
file	CGP-S03-05CA-1EB27E0D-T6-A2-J02.aln.dup.realn.recal.rp.bam	6a1bc6a1-73dc-5035-9848-d0d7264af787	14101860460	3ed58f8d29edbae748706bead9ec1422	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-05CA-1EB27E0D-T6-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_05CA-T6-A2-J02	Whole Exome Sequence File	WXS: FFPE prepared matched normal tissue sample
file	CGP-S03-6254-46B8E01D-T6-A2-J01.aln.dup.realn.recal.rp.bam	1d05a020-4400-50d2-962f-c08ae3af877c	1.38857E+11	822df33e1691d0511ec350c27eff3a45	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6254-46B8E01D-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_6254-T6-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample
file	CGP-S04-92AC-A97A3577-T1-A1-J05.bam	381d72d4-3542-5eeb-9eb6-fafb414e082b	1019859506	e4226f49c214a9950bbd5f5e2e0d8a40	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-92AC-A97A3577-T1-A1-J05.bam	bam	['Open']		GLIOMA01-i_92AC-T1-A1-J05	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample
file	CGP-S04-D026-312A0DCF-T1-A1-J05.bam	fab1e00b-ddbb-5677-a75e-56cb5742674f	1214064254	35c5fd2b6bdc7bae4dc6b702fb1ce436	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-D026-312A0DCF-T1-A1-J05.bam	bam	['Open']		GLIOMA01-i_D026-T1-A1-J05	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample
file	CGP-S04-3F8C-4C3E2402-T1-A1-J02.aln.dup.realn.recal.rp.bam	b50dd72e-3b3c-539c-8c28-43d664e13369	16945563505	0ac0595359007108592869cafa3f553d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-3F8C-4C3E2402-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_3F8C-T1-A1-J02	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample
file	CGP-S03-E7AB-8AD9ACF7-T1-A2-J01.aln.dup.realn.recal.rp.bam	2d081c3a-e571-5e72-84eb-f59ce3dbe7b2	1.49392E+11	0d10a9bcae21c5d43e7c421293d74097	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-E7AB-8AD9ACF7-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_E7AB-T1-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample
file	CGP-S03-6638-1EB9F5AD-T6-A1-J02.aln.dup.realn.recal.rp.bam	2ec67df1-7754-5a08-9e12-dfb31999d6fd	17144939133	7efed25ca772e6890ca24940b9c553b9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6638-1EB9F5AD-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_6638-T6-A1-J02	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample
file	CGP-S03-E952-763D0F6C-T1-A1-J05.bam	9743fc1f-bfd4-5b5f-be27-347e90c0d882	583209645	084a9768b3c1b3c2ad777bd2b2658784	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-E952-763D0F6C-T1-A1-J05.bam	bam	['Open']		GLIOMA01-i_E952-T1-A1-J05	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample
file	CGP-S04-22C7-49266C61-T1-A1-J01.aln.dup.realn.recal.rp.bam	91fe8ad0-f380-5f1a-98bd-a2198cef1acd	1.51645E+11	43a1c7b3ff17fc2c5630810c605973b7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-22C7-49266C61-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_22C7-T1-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample
file	CGP-S01-D7EC-827628B2-T1-A2-J01.aln.dup.realn.recal.rp.bam	ded53a88-7e58-56de-b07d-08f37e5aca6d	1.74533E+11	209a9e50fa00b7dece17297760366587	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-D7EC-827628B2-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_D7EC-T1-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample
file	STAR_S01-FECA-A2-J03u-T1_Aligned.out.bam	b7f96a97-e0be-525a-ac8e-6ff0c9554304	10358916540	e6c7bac10bbd70bb4ce386581bd109cc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S01-FECA-A2-J03u-T1_Aligned.out.bam	bam	['Open']		GLIOMA01-i_FECA-T1-A2-J03	RNA Sequence File	RNA-seq: FFPE prepared tumor tissue sample
file	CGP-S04-B023-CE0209C8-T1-A1-J05.bam	038b3992-a307-5124-b791-339cc76f1696	1092335784	fd7fc933a40a7b3f674de9de1e7d799a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B023-CE0209C8-T1-A1-J05.bam	bam	['Open']		GLIOMA01-i_B023-T1-A1-J05	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample
file	CGP-S02-4BAC-0C777C6E-T6-A2-J01.aln.dup.realn.recal.rp.bam	ce009db0-a016-53f9-943e-84cc6220715d	1.54868E+11	d61515f83dfbc8725940957cff6e47b8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-4BAC-0C777C6E-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_4BAC-T6-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample
file	STAR_S04-1C36-A1-J03u-T1_Aligned.out.bam	b484fe4e-b857-5df2-bd25-517ce6112a0f	12422579697	b754b7ccfba21d5dbd9603df1a74f1c2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-1C36-A1-J03u-T1_Aligned.out.bam	bam	['Open']		GLIOMA01-i_1C36-T1-A1-J03	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample
file	CGP-S04-3F8C-4C3E2402-T1-A1-J05.bam	c02787cc-23fd-5a51-9a14-1c9aadf2067a	1241969243	c962460ebfb031b0275bf3b2ba299fb9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-3F8C-4C3E2402-T1-A1-J05.bam	bam	['Open']		GLIOMA01-i_3F8C-T1-A1-J05	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample
file	CGP-S03-6E45-DB2E7D85-T1-A1-J02.aln.dup.realn.recal.rp.bam	d0ee5b39-5f6e-5b8f-b5ab-13cfc66e50c4	16205019932	a18d0776d642ca999f895ad42109af42	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6E45-DB2E7D85-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_6E45-T1-A1-J02	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample
file	CGP-S04-E271-150C3760-T6-A1-J01.aln.dup.realn.recal.rp.bam	5adbd2c4-66f6-5d7d-b779-a04c6fe8dfca	90897555650	c6d5c770b92caeb1064fa0fd5d265352	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-E271-150C3760-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_E271-T6-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S04-3F8C-F06220FF-T6-A1-J01.aln.dup.realn.recal.rp.bam	74266818-a4de-5f7c-8693-96084d7b2cf9	1.51231E+11	906fac148cdfe5da6491b658bc4cb075	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-3F8C-F06220FF-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_3F8C-T6-A1-J01	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample
file	CGP-S04-E271-150C3760-T6-A1-J02.aln.dup.realn.recal.rp.bam	5db705db-6da3-5257-83e5-9ce7a4f25da1	28016657664	3b0e1ee97d2cfdaff187e00f55f9eeff	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-E271-150C3760-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_E271-T6-A1-J02	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample
file	CGP-S03-1165-786105EE-T6-A2-J01.aln.dup.realn.recal.rp.bam	60a3c38e-3b44-5c8c-a2db-814cc676ec67	1.681E+11	660014360ba7bf18d0b5a69716e7bb23	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-1165-786105EE-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_1165-T6-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample
file	CGP-S03-0DC4-FA6950B9-T1-A2-J01.aln.dup.realn.recal.rp.bam	4ff9c539-437c-5fce-ad55-3eab317d9c64	1.43222E+11	66e4fdf65223891a2ca65576c354e00b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-0DC4-FA6950B9-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_0DC4-T1-A2-J01	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample
file	CGP-S05-B813-BC8B81EB-T1-A2-J02.aln.dup.realn.recal.rp.bam	8d42d59d-1242-5c23-ba72-a22dceb6809d	21293604680	f3731d0f26613616bbad44c65353b098	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S05-B813-BC8B81EB-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_B813-T1-A2-J02	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample
file	CGP-S04-6B06-B626A404-T1-A1-J05.bam	de53a293-9a36-5d6a-ac7a-44b74e0eaa41	1435035008	f9898a07fb50a1d0d26d4870022d0bcd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-6B06-B626A404-T1-A1-J05.bam	bam	['Open']		GLIOMA01-i_6B06-T1-A1-J05	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample
file	CGP-S03-045E-EB2621DE-T1-A2-J02.aln.dup.realn.recal.rp.bam	361c2c9e-f9f5-5fb8-ad1a-f704d104366b	13292482572	35bdeb04e3c1519cc9e873f30dbb4ccf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-045E-EB2621DE-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']		GLIOMA01-i_045E-T1-A2-J02	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample
