reference_genome_assembly	design_description	library_strategy	library_layout	library_source	type	genomic_info_id	file.file_id	platform	instrument_model	library_selection
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c72204a-fb35-11ed-b610-1b6231773b23	dg.4DFC/6c72204a-fb35-11ed-b610-1b6231773b23	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c724250-fb35-11ed-9321-afa1e8ae0d65	dg.4DFC/6c724250-fb35-11ed-9321-afa1e8ae0d65	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7263f2-fb35-11ed-ac45-bf2c3ae7027d	dg.4DFC/6c7263f2-fb35-11ed-ac45-bf2c3ae7027d	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c72853a-fb35-11ed-b3e4-a342563d656c	dg.4DFC/6c72853a-fb35-11ed-b3e4-a342563d656c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c72ac7c-fb35-11ed-9c40-5f022b4a30a0	dg.4DFC/6c72ac7c-fb35-11ed-9c40-5f022b4a30a0	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c72ce14-fb35-11ed-8871-2f03f986c4a2	dg.4DFC/6c72ce14-fb35-11ed-8871-2f03f986c4a2	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c72f40c-fb35-11ed-a3b0-3b4951e09466	dg.4DFC/6c72f40c-fb35-11ed-a3b0-3b4951e09466	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c731590-fb35-11ed-96f6-cf7494629bd9	dg.4DFC/6c731590-fb35-11ed-96f6-cf7494629bd9	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c733de0-fb35-11ed-b477-cf5469663196	dg.4DFC/6c733de0-fb35-11ed-b477-cf5469663196	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c735fdc-fb35-11ed-aec1-ff965eba4f36	dg.4DFC/6c735fdc-fb35-11ed-aec1-ff965eba4f36	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c738214-fb35-11ed-9603-b3aec1f773ea	dg.4DFC/6c738214-fb35-11ed-9603-b3aec1f773ea	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c73a3c0-fb35-11ed-ad57-53898b55a529	dg.4DFC/6c73a3c0-fb35-11ed-ad57-53898b55a529	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c73c5da-fb35-11ed-917a-3b15cfe34e86	dg.4DFC/6c73c5da-fb35-11ed-917a-3b15cfe34e86	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c73ec54-fb35-11ed-bb9c-9bb64a025db2	dg.4DFC/6c73ec54-fb35-11ed-bb9c-9bb64a025db2	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c740ed2-fb35-11ed-a554-b3e0d7e3d4be	dg.4DFC/6c740ed2-fb35-11ed-a554-b3e0d7e3d4be	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7434de-fb35-11ed-a8a3-e7973a7f1f81	dg.4DFC/6c7434de-fb35-11ed-a8a3-e7973a7f1f81	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c745612-fb35-11ed-974b-c3244a9e2a2b	dg.4DFC/6c745612-fb35-11ed-974b-c3244a9e2a2b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c74787c-fb35-11ed-92e3-fb5640bdded5	dg.4DFC/6c74787c-fb35-11ed-92e3-fb5640bdded5	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7499f6-fb35-11ed-a6ef-d356b2537f8c	dg.4DFC/6c7499f6-fb35-11ed-a6ef-d356b2537f8c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c74bb20-fb35-11ed-a4a5-37859e601e28	dg.4DFC/6c74bb20-fb35-11ed-a4a5-37859e601e28	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c74dcea-fb35-11ed-b00d-23bce6224e34	dg.4DFC/6c74dcea-fb35-11ed-b00d-23bce6224e34	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c74fed2-fb35-11ed-bae2-6f5afdfbe5f4	dg.4DFC/6c74fed2-fb35-11ed-bae2-6f5afdfbe5f4	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c75247a-fb35-11ed-8894-775552371399	dg.4DFC/6c75247a-fb35-11ed-8894-775552371399	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7547ac-fb35-11ed-a4fe-cf766ada4abc	dg.4DFC/6c7547ac-fb35-11ed-a4fe-cf766ada4abc	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7569da-fb35-11ed-bf52-6b08a4e4d2ce	dg.4DFC/6c7569da-fb35-11ed-bf52-6b08a4e4d2ce	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c758b36-fb35-11ed-b275-b3f3418b2dfc	dg.4DFC/6c758b36-fb35-11ed-b275-b3f3418b2dfc	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c75b12e-fb35-11ed-a39d-bf322cd91cef	dg.4DFC/6c75b12e-fb35-11ed-a39d-bf322cd91cef	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c75d2b2-fb35-11ed-aae3-aff0d2d9073d	dg.4DFC/6c75d2b2-fb35-11ed-aae3-aff0d2d9073d	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c75f486-fb35-11ed-a6d3-07262eb33d91	dg.4DFC/6c75f486-fb35-11ed-a6d3-07262eb33d91	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c76168c-fb35-11ed-804f-c3e7e668af4d	dg.4DFC/6c76168c-fb35-11ed-804f-c3e7e668af4d	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7637b6-fb35-11ed-848a-63bee40d8a34	dg.4DFC/6c7637b6-fb35-11ed-848a-63bee40d8a34	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c765a48-fb35-11ed-9608-530545bff985	dg.4DFC/6c765a48-fb35-11ed-9608-530545bff985	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c767b2c-fb35-11ed-811c-3f653557e2fc	dg.4DFC/6c767b2c-fb35-11ed-811c-3f653557e2fc	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c769c88-fb35-11ed-9219-379dd1321562	dg.4DFC/6c769c88-fb35-11ed-9219-379dd1321562	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c76bd6c-fb35-11ed-a2f2-ef1ab182df57	dg.4DFC/6c76bd6c-fb35-11ed-a2f2-ef1ab182df57	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c76e79c-fb35-11ed-9567-abd6aa9475b7	dg.4DFC/6c76e79c-fb35-11ed-9567-abd6aa9475b7	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c770c72-fb35-11ed-8cc2-3f4dc5dfb8b9	dg.4DFC/6c770c72-fb35-11ed-8cc2-3f4dc5dfb8b9	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c772d88-fb35-11ed-a3b0-b7954c7d5634	dg.4DFC/6c772d88-fb35-11ed-a3b0-b7954c7d5634	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c774e62-fb35-11ed-9044-071032b5dca0	dg.4DFC/6c774e62-fb35-11ed-9044-071032b5dca0	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c776f1e-fb35-11ed-b035-8bff1de848ea	dg.4DFC/6c776f1e-fb35-11ed-b035-8bff1de848ea	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c77916a-fb35-11ed-931b-9f6c8c9f0fcd	dg.4DFC/6c77916a-fb35-11ed-931b-9f6c8c9f0fcd	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c77b2e4-fb35-11ed-95ad-8fef7b81243a	dg.4DFC/6c77b2e4-fb35-11ed-95ad-8fef7b81243a	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c77d436-fb35-11ed-9c4d-677b8431e70e	dg.4DFC/6c77d436-fb35-11ed-9c4d-677b8431e70e	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c77f4e8-fb35-11ed-891e-3b3068e36a60	dg.4DFC/6c77f4e8-fb35-11ed-891e-3b3068e36a60	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c781662-fb35-11ed-952b-2378d08e332c	dg.4DFC/6c781662-fb35-11ed-952b-2378d08e332c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c78385e-fb35-11ed-a862-933f323e0da9	dg.4DFC/6c78385e-fb35-11ed-a862-933f323e0da9	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c785d34-fb35-11ed-9a3d-7bed9bc140a1	dg.4DFC/6c785d34-fb35-11ed-9a3d-7bed9bc140a1	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c787ee0-fb35-11ed-ac61-7f88b3fcf61b	dg.4DFC/6c787ee0-fb35-11ed-ac61-7f88b3fcf61b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c789fc4-fb35-11ed-82f6-836237ce7bfb	dg.4DFC/6c789fc4-fb35-11ed-82f6-836237ce7bfb	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c78c1d4-fb35-11ed-b8c4-2b4ccb8c5d38	dg.4DFC/6c78c1d4-fb35-11ed-b8c4-2b4ccb8c5d38	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c78e6dc-fb35-11ed-8da7-a3dd3c2ce09d	dg.4DFC/6c78e6dc-fb35-11ed-8da7-a3dd3c2ce09d	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c790842-fb35-11ed-8342-b7f36140578b	dg.4DFC/6c790842-fb35-11ed-8342-b7f36140578b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c792a3e-fb35-11ed-8ee0-3be93572b9e5	dg.4DFC/6c792a3e-fb35-11ed-8ee0-3be93572b9e5	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c794cc6-fb35-11ed-98cb-b3dd809bc90e	dg.4DFC/6c794cc6-fb35-11ed-98cb-b3dd809bc90e	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c796e40-fb35-11ed-9505-574339c60a31	dg.4DFC/6c796e40-fb35-11ed-9505-574339c60a31	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7993ca-fb35-11ed-a561-8f073ce79bb7	dg.4DFC/6c7993ca-fb35-11ed-a561-8f073ce79bb7	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c79b576-fb35-11ed-bae2-ef9acf7a2754	dg.4DFC/6c79b576-fb35-11ed-bae2-ef9acf7a2754	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c79d650-fb35-11ed-9796-67a586270367	dg.4DFC/6c79d650-fb35-11ed-9796-67a586270367	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c79fa40-fb35-11ed-a0c6-977c62950402	dg.4DFC/6c79fa40-fb35-11ed-a0c6-977c62950402	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7a1b88-fb35-11ed-a9d2-57a9171a1d81	dg.4DFC/6c7a1b88-fb35-11ed-a9d2-57a9171a1d81	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7a3c6c-fb35-11ed-89f5-831352929ae1	dg.4DFC/6c7a3c6c-fb35-11ed-89f5-831352929ae1	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7a5d0a-fb35-11ed-894f-bf91a0f6a164	dg.4DFC/6c7a5d0a-fb35-11ed-894f-bf91a0f6a164	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7a8000-fb35-11ed-aac9-7f197f22f8e2	dg.4DFC/6c7a8000-fb35-11ed-aac9-7f197f22f8e2	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7aa602-fb35-11ed-a242-ebe7779f3abe	dg.4DFC/6c7aa602-fb35-11ed-a242-ebe7779f3abe	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7ac68c-fb35-11ed-8fc6-f7a15958a397	dg.4DFC/6c7ac68c-fb35-11ed-8fc6-f7a15958a397	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7aeb80-fb35-11ed-b0d0-33086afbca83	dg.4DFC/6c7aeb80-fb35-11ed-b0d0-33086afbca83	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7b0ffc-fb35-11ed-988a-a76648948012	dg.4DFC/6c7b0ffc-fb35-11ed-988a-a76648948012	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7b340a-fb35-11ed-b51b-3f7a4fa5519c	dg.4DFC/6c7b340a-fb35-11ed-b51b-3f7a4fa5519c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7b550c-fb35-11ed-a5f2-c773f71abf09	dg.4DFC/6c7b550c-fb35-11ed-a5f2-c773f71abf09	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7b76ea-fb35-11ed-9b24-8b6bee818cee	dg.4DFC/6c7b76ea-fb35-11ed-9b24-8b6bee818cee	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7b97c4-fb35-11ed-bf0b-1376410d8883	dg.4DFC/6c7b97c4-fb35-11ed-bf0b-1376410d8883	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7bb862-fb35-11ed-8806-3bc0f090fb4f	dg.4DFC/6c7bb862-fb35-11ed-8806-3bc0f090fb4f	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7bdcb6-fb35-11ed-a81f-b7d58a72a60c	dg.4DFC/6c7bdcb6-fb35-11ed-a81f-b7d58a72a60c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7bfdcc-fb35-11ed-95f8-93acc5689c31	dg.4DFC/6c7bfdcc-fb35-11ed-95f8-93acc5689c31	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7c207c-fb35-11ed-a641-1fe598170bba	dg.4DFC/6c7c207c-fb35-11ed-a641-1fe598170bba	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7c4520-fb35-11ed-ae43-97df2d6eb947	dg.4DFC/6c7c4520-fb35-11ed-ae43-97df2d6eb947	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7c674e-fb35-11ed-83e6-bf8ca5e6941f	dg.4DFC/6c7c674e-fb35-11ed-83e6-bf8ca5e6941f	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7c883c-fb35-11ed-a385-d32d5c86b80c	dg.4DFC/6c7c883c-fb35-11ed-a385-d32d5c86b80c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7ca97a-fb35-11ed-9c0a-2fcab986296c	dg.4DFC/6c7ca97a-fb35-11ed-9c0a-2fcab986296c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7ccdf6-fb35-11ed-98c4-2fa616118bb4	dg.4DFC/6c7ccdf6-fb35-11ed-98c4-2fa616118bb4	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7ceeee-fb35-11ed-adc9-3bb5fff577ae	dg.4DFC/6c7ceeee-fb35-11ed-adc9-3bb5fff577ae	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7d10ae-fb35-11ed-9105-f713952232b8	dg.4DFC/6c7d10ae-fb35-11ed-9105-f713952232b8	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7d3156-fb35-11ed-890b-2b0e831eab3d	dg.4DFC/6c7d3156-fb35-11ed-890b-2b0e831eab3d	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7d5258-fb35-11ed-95a2-a7bff4f33d13	dg.4DFC/6c7d5258-fb35-11ed-95a2-a7bff4f33d13	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7d735a-fb35-11ed-9160-e78be3ac8594	dg.4DFC/6c7d735a-fb35-11ed-9160-e78be3ac8594	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7d95c4-fb35-11ed-9407-5bf2b13e633c	dg.4DFC/6c7d95c4-fb35-11ed-9407-5bf2b13e633c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7dba90-fb35-11ed-a0cd-abe10ab75aa4	dg.4DFC/6c7dba90-fb35-11ed-a0cd-abe10ab75aa4	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7ddbce-fb35-11ed-bcb4-c7ab373a4505	dg.4DFC/6c7ddbce-fb35-11ed-bcb4-c7ab373a4505	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7dfd0c-fb35-11ed-a132-a76f818d944b	dg.4DFC/6c7dfd0c-fb35-11ed-a132-a76f818d944b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7e1e72-fb35-11ed-b2b7-472f6afe43dd	dg.4DFC/6c7e1e72-fb35-11ed-b2b7-472f6afe43dd	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7e4082-fb35-11ed-b4ec-bfbb4decd1ce	dg.4DFC/6c7e4082-fb35-11ed-b4ec-bfbb4decd1ce	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7e6170-fb35-11ed-bc8d-5b1bce303596	dg.4DFC/6c7e6170-fb35-11ed-bc8d-5b1bce303596	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7e83da-fb35-11ed-afd1-e31c77298ac3	dg.4DFC/6c7e83da-fb35-11ed-afd1-e31c77298ac3	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7ea9be-fb35-11ed-bd19-03e4674c5808	dg.4DFC/6c7ea9be-fb35-11ed-bd19-03e4674c5808	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7eceb2-fb35-11ed-9cfa-d702837c8ec9	dg.4DFC/6c7eceb2-fb35-11ed-9cfa-d702837c8ec9	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7ef3b0-fb35-11ed-9cb8-ff80703a45c7	dg.4DFC/6c7ef3b0-fb35-11ed-9cb8-ff80703a45c7	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7f1606-fb35-11ed-87dc-5fae3f8f3a0d	dg.4DFC/6c7f1606-fb35-11ed-87dc-5fae3f8f3a0d	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7f378a-fb35-11ed-9f60-5bd19b0c0041	dg.4DFC/6c7f378a-fb35-11ed-9f60-5bd19b0c0041	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7f58be-fb35-11ed-b550-177ab9b6e5a7	dg.4DFC/6c7f58be-fb35-11ed-b550-177ab9b6e5a7	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7f7b1e-fb35-11ed-a77e-a32a1fbdc648	dg.4DFC/6c7f7b1e-fb35-11ed-a77e-a32a1fbdc648	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7f9c2a-fb35-11ed-bdeb-8b769375dc18	dg.4DFC/6c7f9c2a-fb35-11ed-bdeb-8b769375dc18	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7fbdb8-fb35-11ed-8833-77a6c6d53ad8	dg.4DFC/6c7fbdb8-fb35-11ed-8833-77a6c6d53ad8	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c7fdece-fb35-11ed-925a-cfc0b4081003	dg.4DFC/6c7fdece-fb35-11ed-925a-cfc0b4081003	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c80073c-fb35-11ed-b7aa-4380c476981b	dg.4DFC/6c80073c-fb35-11ed-b7aa-4380c476981b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c802906-fb35-11ed-b55a-b70fbdf1ab3d	dg.4DFC/6c802906-fb35-11ed-b55a-b70fbdf1ab3d	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c8049cc-fb35-11ed-b0cb-7b9d12d22ae7	dg.4DFC/6c8049cc-fb35-11ed-b0cb-7b9d12d22ae7	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c806eca-fb35-11ed-8767-2fb3903c6a82	dg.4DFC/6c806eca-fb35-11ed-8767-2fb3903c6a82	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c808f9a-fb35-11ed-9988-e3bb695bea98	dg.4DFC/6c808f9a-fb35-11ed-9988-e3bb695bea98	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c80b4ca-fb35-11ed-9983-37320fdf5e7b	dg.4DFC/6c80b4ca-fb35-11ed-9983-37320fdf5e7b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c80d658-fb35-11ed-a4b6-c3ac16bc2fd9	dg.4DFC/6c80d658-fb35-11ed-a4b6-c3ac16bc2fd9	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c80f796-fb35-11ed-b27d-6f02be12ef88	dg.4DFC/6c80f796-fb35-11ed-b27d-6f02be12ef88	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c81194c-fb35-11ed-ae61-ab17d3ecdf0b	dg.4DFC/6c81194c-fb35-11ed-ae61-ab17d3ecdf0b	Not specified in data	Not specified in data	Not specified in data
