type	file_id	crdc_id	experimental_strategy_and_data_subtypes	experimental_strategy_and_data_subtypes_concept_code	file_description	file_mapping_level	file_mapping_level_concept_code	file_name	file_size	file_type	file_type_concept_code	file_url_in_cds	is_supplementary_file	md5sum	release_datetime	sample.sample_id	study.phs_accession	submission_version
file	dg.4DFC/652ce410-c8d6-4356-8276-3a511cfa752b	dg.4DFC/652ce410-c8d6-4356-8276-3a511cfa752b	DNA-Seq	C153598	Allele-Specific Piecewise Constant Fitting (ASPCF) corrected B allele frequency (BAF)	Sample	C70699	6949-JMM-0044.BAF.PCFed.txt	1282533	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0044.BAF.PCFed.txt		ae00b8de255ae57d791aa51023ac6ee0	2025-10-03T12:02:01Z	6949-JMM-0044.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/65374fba-92c4-4e71-b473-a9a37a892a27	dg.4DFC/65374fba-92c4-4e71-b473-a9a37a892a27	RNA-Seq	C124261	"Mouse isoform expression quantification from RSEM. Raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and mouse reads were mapped with STAR to GRCm38 with ensembl v102annotations. Mapped reads were quantified with RSEM"	Sample	C70699	6949-JMM-0093_mouse.isoforms.results	12629525	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0093_mouse/6949-JMM-0093_mouse.isoforms.results		18a15da5fb9b28e997b24d125611aeca	2025-10-03T12:02:01Z	6949-JMM-0093.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/657ef0e6-b0e4-4945-a39f-6a689e0b48c1	dg.4DFC/657ef0e6-b0e4-4945-a39f-6a689e0b48c1	DNA-Seq	C153598	"Full unannotated SNP and InDEL variants called. Raw reads trimmed with CutAdapt, mapped with BWA to GRCh38, and primer sequence was removed with primerclip. GATK was used for base quality score recalibration calculation and application. Variants were then called with GATK Haplotypecaller."	Sample	C70699	6949-JMM-0071_FP_variants_raw.vcf	194325	VCF	C172216	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0071_FP/6949-JMM-0071_FP_variants_raw.vcf		4699bf78d7499737eee2cbc0c092314b	2025-10-03T12:02:01Z	6949-JMM-0071_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/65ba6b2e-7031-4f14-8b7a-62055b690ab2	dg.4DFC/65ba6b2e-7031-4f14-8b7a-62055b690ab2	DNA-Seq	C153598	Plot showing ASCAT model fit	Sample	C70699	6949-JMM-0047.sunrise.png	55423	PNG	C85437	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0047.sunrise.png		b9fe91aa1d39b7adf20822c5e313d177	2025-10-03T12:02:01Z	6949-JMM-0047.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/65e56c44-e1c0-4618-b607-733feb17c503	dg.4DFC/65e56c44-e1c0-4618-b607-733feb17c503	RNA-Seq	C124261	"Mouse isoform expression quantification from RSEM. Raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and mouse reads were mapped with STAR to GRCm38 with ensembl v102annotations. Mapped reads were quantified with RSEM"	Sample	C70699	6949-JMM-0073_mouse.isoforms.results	12633620	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0073_mouse/6949-JMM-0073_mouse.isoforms.results		4ae7ab1f8ed0225898aeefaabc301107	2025-10-03T12:02:01Z	6949-JMM-0073.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/65fc0c1d-5f72-4b57-8ba2-5119809f92a3	dg.4DFC/65fc0c1d-5f72-4b57-8ba2-5119809f92a3	RNA-Seq	C124261	"Mouse BAM index file relative to the genome. BAM derived from raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and mouse reads were mapped with STAR to GRCm38 with ensembl v102 annotations"	Sample	C70699	6949-JMM-0092_mouse.STAR.genome.sorted.bam.bai	2208928	BAI	C190163	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0092_mouse/bam/6949-JMM-0092_mouse.STAR.genome.sorted.bam.bai		a0b8c7e5e07069a602ed9195ca78b28f	2025-10-03T12:02:01Z	6949-JMM-0092.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/65fc27e0-a04a-48a7-8fea-6f0fe6b2f66b	dg.4DFC/65fc27e0-a04a-48a7-8fea-6f0fe6b2f66b	DNA-Seq	C153598	FastQC report files for read 1. FastQC run on quality trimmed reads	Sample	C70699	6949-JMM-0046_R1.fastq.gz_filtered_trimmed_fastqc.zip	960819	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0046/stats/6949-JMM-0046_R1.fastq.gz_filtered_trimmed_fastqc.zip		e34804006ce0f0c09ba721ac4d477ef2	2025-10-03T12:02:01Z	6949-JMM-0046.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/66081413-610c-4852-9365-53bcf16e46af	dg.4DFC/66081413-610c-4852-9365-53bcf16e46af	RNA-Seq	C124261	FastQC html report for read 1. FastQC run on quality and adapter trimmed reads	Sample	C70699	6949-JMM-0092.trimmed.R1_fastqc.html	656478	HTML	C142380	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0092/stats/6949-JMM-0092.trimmed.R1_fastqc.html		6e1a064c1cdfb9a270ef6c2d07d4970c	2025-10-03T12:02:01Z	6949-JMM-0092.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/6614b727-2398-4166-82e1-351f0e47ffeb	dg.4DFC/6614b727-2398-4166-82e1-351f0e47ffeb	DNA-Seq	C153598	Allele-Specific Piecewise Constant Fitting (ASPCF) corrected LogR ratio	Sample	C70699	6949-JMM-0047.LogR.PCFed.txt	9167592	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0047.LogR.PCFed.txt		09db8d9c77988f25d2ae5ba984240a55	2025-10-03T12:02:01Z	6949-JMM-0047.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/661f4239-e617-436a-84de-8afdf4326de5	dg.4DFC/661f4239-e617-436a-84de-8afdf4326de5	RNA-Seq	C124261	"Mouse BAM index file relative to the genome. BAM derived from raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and mouse reads were mapped with STAR to GRCm38 with ensembl v102 annotations"	Sample	C70699	6949-JMM-0075_mouse.STAR.genome.sorted.bam.bai	2204816	BAI	C190163	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0075_mouse/bam/6949-JMM-0075_mouse.STAR.genome.sorted.bam.bai		058da22140a8f52acd46c9fcb287cfeb	2025-10-03T12:02:01Z	6949-JMM-0075.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/66374b07-b364-4a07-9c3f-19a9af720f60	dg.4DFC/66374b07-b364-4a07-9c3f-19a9af720f60	DNA-Seq	C153598	"Human deconvovled reads: read 2. Raw reads were quality trimmed with a custom python script, and then mouse and human reads were deconvolved with Xenome"	Sample	C70699	6949-JMM-0062_sorted_human_2.fastq.gz	8454732573	FASTQ	C172212	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0062/processed_reads/6949-JMM-0062_sorted_human_2.fastq.gz		2aa49e0220f83dc64da34069335a4435	2025-10-03T12:02:01Z	6949-JMM-0062.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/663eb031-1240-41fa-906e-5fb8edd2ab73	dg.4DFC/663eb031-1240-41fa-906e-5fb8edd2ab73	RNA-Seq	C124261	"Mouse gene expression quantification from RSEM. Raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and human reads were mapped with STAR to GRCm38 with ensembl v102 annotations. Mapped reads were quantified with RSEM"	Sample	C70699	6949-JMM-0087_mouse.genes.results	7458256	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0087_mouse/6949-JMM-0087_mouse.genes.results		108c369fcb2fc44aee3c33c8031f4350	2025-10-03T12:02:01Z	6949-JMM-0087.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/664127cc-6ad3-4393-8892-e7d37c3da165	dg.4DFC/664127cc-6ad3-4393-8892-e7d37c3da165	DNA-Seq	C153598	GATK CoverageMetrics QC metrics	Sample	C70699	6949-JMM-0046_CoverageMetrics.txt	5687	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0046/stats/6949-JMM-0046_CoverageMetrics.txt		accf8dd7af2bb88890626918fbbe2d8c	2025-10-03T12:02:01Z	6949-JMM-0046.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/66479b47-e08e-41ad-8965-24109944cd0f	dg.4DFC/66479b47-e08e-41ad-8965-24109944cd0f	DNA-Seq	C153598	"VCF with combined SNP and insertions and deletions following filtering by FilterMutectCalls, depth and quality filters and annoated with dbSNP IDs and SNPeff. Raw reads were first trimmed for quality using a custom python script. Human / mouse disambiguation of quality filtered reads was done with Xenome. Human specifc reads were mapped with BWA to GRCh38. Duplicate reads were marked with Picard MarkDuplicates. Base recalibration was then done and applied with GATK. Variants were called with GATK Mutect2 in tumor only mode, reads were called against a panel of normal samples from the 1000 genome project and germline reference from the GnomAD project both references provided by GATK. Variants were soft filtered with FilterMutectCalls, and depth and quality filters. Variant were annotated with dbsnpID and snpEFF"	Sample	C70699	6949-JMM-0054_SNP_INDEL_filtered_annotated_final.vcf	110384431	VCF	C172216	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0054/6949-JMM-0054_SNP_INDEL_filtered_annotated_final.vcf		1dd84391a556971ecbc30fef191f54d5	2025-10-03T12:02:01Z	6949-JMM-0054.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/6658c917-5803-4298-af69-5fb2fad9567b	dg.4DFC/6658c917-5803-4298-af69-5fb2fad9567b	DNA-Seq	C153598	"SNP variants called on target. Target SNPs are those in the IDT xGen Sample ID amplicon panel. Raw reads trimmed with CutAdapt, mapped with BWA to GRCh38, and primer sequence was removed with primerclip. GATK was used for base quality score recalibration calculation and application. Variants were then called with GATK Haplotypecaller."	Sample	C70699	6949-JMM-0065_FP_fingerprint.on_target_SNPs.tsv	6159	TSV	C164049	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0065_FP/6949-JMM-0065_FP_fingerprint.on_target_SNPs.tsv		d6af73276f131b3b702ee8c41e665e41	2025-10-03T12:02:01Z	6949-JMM-0065_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/666ed4e7-83dd-4dcc-ba49-f1b665b0fa05	dg.4DFC/666ed4e7-83dd-4dcc-ba49-f1b665b0fa05	DNA-Seq	C153598	"VCF with combined SNP and insertions and deletions following filtering by FilterMutectCalls, depth and quality filters and annoated with dbSNP IDs and SNPeff. Raw reads were first trimmed for quality using a custom python script. Human / mouse disambiguation of quality filtered reads was done with Xenome. Human specifc reads were mapped with BWA to GRCh38. Duplicate reads were marked with Picard MarkDuplicates. Base recalibration was then done and applied with GATK. Variants were called with GATK Mutect2 in tumor only mode, reads were called against a panel of normal samples from the 1000 genome project and germline reference from the GnomAD project both references provided by GATK. Variants were soft filtered with FilterMutectCalls, and depth and quality filters. Variant were annotated with dbsnpID and snpEFF"	Sample	C70699	6949-JMM-0066_SNP_INDEL_filtered_annotated_final.vcf	118619556	VCF	C172216	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0066/6949-JMM-0066_SNP_INDEL_filtered_annotated_final.vcf		50365fdf347b506301c83cf6b89c190d	2025-10-03T12:02:01Z	6949-JMM-0066.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/666fe128-6895-46d1-af18-1ae8a31259dd	dg.4DFC/666fe128-6895-46d1-af18-1ae8a31259dd	DNA-Seq	C153598	"Full unannotated SNP and InDEL variants called. Raw reads trimmed with CutAdapt, mapped with BWA to GRCh38, and primer sequence was removed with primerclip. GATK was used for base quality score recalibration calculation and application. Variants were then called with GATK Haplotypecaller."	Sample	C70699	6949-JMM-0046_FP_variants_raw.vcf	195320	VCF	C172216	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0046_FP/6949-JMM-0046_FP_variants_raw.vcf		03d82d144f0c5f2294c73fa5b2dbb4c7	2025-10-03T12:02:01Z	6949-JMM-0046_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/667c8b37-d562-4871-a010-0dd0c430f96e	dg.4DFC/667c8b37-d562-4871-a010-0dd0c430f96e	DNA-Seq	C153598	FASTQC HTML report for read 2. FASTQ was run post raw read trimmer with CutAdapt	Sample	C70699	6949-JMM-0054_FP_R2_paired_trimmed_fastqc.html	647350	HTML	C142380	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0054_FP/stats/6949-JMM-0054_FP_R2_paired_trimmed_fastqc.html		2b459d5eec8b94299240c8c8f9e425f5	2025-10-03T12:02:01Z	6949-JMM-0054_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/66853cf8-6cec-4eda-8269-bc4e10b067d0	dg.4DFC/66853cf8-6cec-4eda-8269-bc4e10b067d0	RNA-Seq	C124261	"Human deconvovled reads: read 2. Raw reads were quality and adapter trimmed with FastP, mouse and human reads were deconvolved with Xenome"	Sample	C70699	6949-JMM-0078_sorted_human_2.fastq.gz	4347435970	FASTQ	C172212	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0078/processed_reads/6949-JMM-0078_sorted_human_2.fastq.gz		0604833e8f80f5b62a592e5d8713227f	2025-10-03T12:02:01Z	6949-JMM-0078.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/668c3e3e-10c4-4744-8bca-e0b830455ee7	dg.4DFC/668c3e3e-10c4-4744-8bca-e0b830455ee7	RNA-Seq	C124261	FastQC report files for read 1. FastQC run on quality and adapter trimmed reads	Sample	C70699	6949-JMM-0080.trimmed.R1_fastqc.zip	992400	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0080/stats/6949-JMM-0080.trimmed.R1_fastqc.zip		1aa83ee456166e11b6849b87a86c27b5	2025-10-03T12:02:01Z	6949-JMM-0080.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/66b19e0a-17b7-4e11-a1a3-1bff327d23d9	dg.4DFC/66b19e0a-17b7-4e11-a1a3-1bff327d23d9	DNA-Seq	C153598	FASTQC HTML report for read 2. FASTQ was run post raw read trimmer with CutAdapt	Sample	C70699	6949-JMM-0072_FP_R2_paired_trimmed_fastqc.html	654194	HTML	C142380	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0072_FP/stats/6949-JMM-0072_FP_R2_paired_trimmed_fastqc.html		c2115f162fc174f17f6687ba2a480513	2025-10-03T12:02:01Z	6949-JMM-0072_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/66b77ff5-b66a-4b0f-8398-4507d752bef1	dg.4DFC/66b77ff5-b66a-4b0f-8398-4507d752bef1	DNA-Seq	C153598	"VCF with combined SNP and insertions and deletions following filtering by FilterMutectCalls, depth and quality filters and annoated with dbSNP IDs and SNPeff. Raw reads were first trimmed for quality using a custom python script. Human / mouse disambiguation of quality filtered reads was done with Xenome. Human specifc reads were mapped with BWA to GRCh38. Duplicate reads were marked with Picard MarkDuplicates. Base recalibration was then done and applied with GATK. Variants were called with GATK Mutect2 in tumor only mode, reads were called against a panel of normal samples from the 1000 genome project and germline reference from the GnomAD project both references provided by GATK. Variants were soft filtered with FilterMutectCalls, and depth and quality filters. Variant were annotated with dbsnpID and snpEFF"	Sample	C70699	6949-JMM-0044_SNP_INDEL_filtered_annotated_final.vcf	103517613	VCF	C172216	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0044/6949-JMM-0044_SNP_INDEL_filtered_annotated_final.vcf		104afcf45feb261b475f330204dd8b01	2025-10-03T12:02:01Z	6949-JMM-0044.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/66bdeda2-518b-458a-9e7b-9f80765498f2	dg.4DFC/66bdeda2-518b-458a-9e7b-9f80765498f2	RNA-Seq	C124261	FastQC report files for read 2. FastQC run on quality and adapter trimmed reads	Sample	C70699	6949-JMM-0108.trimmed.R2_fastqc.zip	995413	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0108/stats/6949-JMM-0108.trimmed.R2_fastqc.zip		5ae97b80a074fdd36be67deadb24eb2e	2025-10-03T12:02:01Z	6949-JMM-0108.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/66d1bc22-15ba-4c52-b9a7-f1f933b3a32e	dg.4DFC/66d1bc22-15ba-4c52-b9a7-f1f933b3a32e	DNA-Seq	C153598	GATK CollectTargetPCRMetrics alignment and target QC metrics	Sample	C70699	6949-JMM-0053_FP_CollectTargetedPcrMetrics.txt	15673	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0053_FP/stats/6949-JMM-0053_FP_CollectTargetedPcrMetrics.txt		90642cb0eacf2656952992841eeeb6d0	2025-10-03T12:02:01Z	6949-JMM-0053_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/66d3e390-b227-4dbd-8f5c-54760df52b49	dg.4DFC/66d3e390-b227-4dbd-8f5c-54760df52b49	DNA-Seq	C153598	GATK Mutect2 FilterMutectCalls metrics	Sample	C70699	6949-JMM-0039_mutect2_somatic.filtered.vcf.gz.filteringStats.tsv	1814	TSV	C164049	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0039/stats/6949-JMM-0039_mutect2_somatic.filtered.vcf.gz.filteringStats.tsv		a8cda95f6ad1b1972fd5e8233a8ec4e0	2025-10-03T12:02:01Z	6949-JMM-0039.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/672329fe-e00c-4ab3-a355-bab5bcc022c7	dg.4DFC/672329fe-e00c-4ab3-a355-bab5bcc022c7	DNA-Seq	C153598	BAM index file for BAM derived from raw reads trimmed for quality using a custom python script. Human / mouse disambiguation of quality filtered reads was done with Xenome. Human specifc reads were mapped with BWA to GRCh38. Duplicate reads were marked with Picard MarkDuplicates. Base recalibration was then done and applied with GATK	Sample	C70699	6949-JMM-0037_realigned_BQSR.bai	6967104	BAI	C190163	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0037/bam/6949-JMM-0037_realigned_BQSR.bai		3456a83ab25960d4db720b0e789faa92	2025-10-03T12:02:01Z	6949-JMM-0037.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/6736b5a9-4a20-477e-927a-4e1d0610d43e	dg.4DFC/6736b5a9-4a20-477e-927a-4e1d0610d43e	DNA-Seq	C153598	Picard MarkDuplicates QC metrics	Sample	C70699	6949-JMM-0045_dup_metrics.txt	3693	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0045/stats/6949-JMM-0045_dup_metrics.txt		5739e5722dc7048925e1f99f54c82c3d	2025-10-03T12:02:01Z	6949-JMM-0045.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/673aa3e6-b1fe-4d9d-9d3c-090a9f6d3738	dg.4DFC/673aa3e6-b1fe-4d9d-9d3c-090a9f6d3738	DNA-Seq	C153598	Log file from quality and adapter trimming by CutAdapt	Sample	C70699	6949-JMM-0053_FP_cutadapt.log	6141	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0053_FP/stats/6949-JMM-0053_FP_cutadapt.log		954b14ccfe161c0060051430b12ecdbd	2025-10-03T12:02:01Z	6949-JMM-0053_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/6745bc77-601e-4199-8621-ec0c6f2c948c	dg.4DFC/6745bc77-601e-4199-8621-ec0c6f2c948c	RNA-Seq	C124261	"Mouse deconvovled reads: read 1. Raw reads were quality and adapter trimmed with FastP, mouse and human reads were deconvolved with Xenome"	Sample	C70699	6949-JMM-0096_sorted_mouse_1.fastq.gz	216627439	FASTQ	C172212	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0096/processed_reads/6949-JMM-0096_sorted_mouse_1.fastq.gz		680ee5716ca711d4d9b7e023909b266c	2025-10-03T12:02:01Z	6949-JMM-0096.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/674607e8-f58d-4be5-bd8d-5568ef6431d7	dg.4DFC/674607e8-f58d-4be5-bd8d-5568ef6431d7	RNA-Seq	C124261	"Mouse isoform expression quantification from RSEM. Raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and mouse reads were mapped with STAR to GRCm38 with ensembl v102annotations. Mapped reads were quantified with RSEM"	Sample	C70699	6949-JMM-0102_mouse.isoforms.results	12625699	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0102_mouse/6949-JMM-0102_mouse.isoforms.results		4f73eaca9257307abe670be5123918e8	2025-10-03T12:02:01Z	6949-JMM-0102.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/6756d766-bf53-4d23-9229-8844d8d72c03	dg.4DFC/6756d766-bf53-4d23-9229-8844d8d72c03	DNA-Seq	C153598	"SNP variants called that are not part of the xGen Sample ID amplicon panel. Raw reads trimmed with CutAdapt, mapped with BWA to GRCh38, and primer sequence was removed with primerclip. GATK was used for base quality score recalibration calculation and application. Variants were then called with GATK Haplotypecaller."	Sample	C70699	6949-JMM-0069_FP_fingerprint.off_target_SNPs.tsv	716	TSV	C164049	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0069_FP/6949-JMM-0069_FP_fingerprint.off_target_SNPs.tsv		e00df0b5119f405e9ca5f7551438b711	2025-10-03T12:02:01Z	6949-JMM-0069_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/6781a9ac-e27b-4f1f-897a-34e34e4ea373	dg.4DFC/6781a9ac-e27b-4f1f-897a-34e34e4ea373	DNA-Seq	C153598	GATK Mutect2 FilterMutectCalls metrics	Sample	C70699	6949-JMM-0070_mutect2_somatic.filtered.vcf.gz.filteringStats.tsv	1805	TSV	C164049	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0070/stats/6949-JMM-0070_mutect2_somatic.filtered.vcf.gz.filteringStats.tsv		7493d6449046ef849ac25877cdab52f7	2025-10-03T12:02:01Z	6949-JMM-0070.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/67835f0e-87e5-480b-94b1-d5782690d9cf	dg.4DFC/67835f0e-87e5-480b-94b1-d5782690d9cf	RNA-Seq	C124261	FastQC report files for read 2. FastQC run on quality and adapter trimmed reads	Sample	C70699	6949-JMM-0095.trimmed.R2_fastqc.zip	1031919	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0095/stats/6949-JMM-0095.trimmed.R2_fastqc.zip		70fefebc0fe0ecb58dae9326791b7dbb	2025-10-03T12:02:01Z	6949-JMM-0095.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/678b1616-6e9a-474f-9c69-fc468822e173	dg.4DFC/678b1616-6e9a-474f-9c69-fc468822e173	RNA-Seq	C124261	"Human BAM alignment file relative to the transcriptome. BAM derived from raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and human reads were mapped with STAR to GRCh38 with gencode v39 annotations."	Sample	C70699	6949-JMM-0083_human.transcript.sorted.bam	12156342969	BAM	C153249	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0083_human/bam/6949-JMM-0083_human.transcript.sorted.bam		57abc7b6b8c8c3899f440fb14ed2bba0	2025-10-03T12:02:01Z	6949-JMM-0083.pdx.samp	phs003163	phs003163.v1.p1
