reference_genome_assembly	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71899eea-03d2-11ef-9ee3-c7c0e45ca651	dg.4DFC/71899eea-03d2-11ef-9ee3-c7c0e45ca651
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7189c3c0-03d2-11ef-94e7-2f7493e3639e	dg.4DFC/7189c3c0-03d2-11ef-94e7-2f7493e3639e
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7189e936-03d2-11ef-a430-5f40b376e5ba	dg.4DFC/7189e936-03d2-11ef-a430-5f40b376e5ba
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718a0e02-03d2-11ef-ae92-03ff3c182cce	dg.4DFC/718a0e02-03d2-11ef-ae92-03ff3c182cce
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718a33dc-03d2-11ef-ac4a-67062c6a93e6	dg.4DFC/718a33dc-03d2-11ef-ac4a-67062c6a93e6
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718a5948-03d2-11ef-bbbd-2b6b8a02d4a1	dg.4DFC/718a5948-03d2-11ef-bbbd-2b6b8a02d4a1
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718a7f9a-03d2-11ef-a079-a390577f8b87	dg.4DFC/718a7f9a-03d2-11ef-a079-a390577f8b87
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718aa448-03d2-11ef-b471-5ba0b330e365	dg.4DFC/718aa448-03d2-11ef-b471-5ba0b330e365
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718ac950-03d2-11ef-9bad-e7ec44a9c94d	dg.4DFC/718ac950-03d2-11ef-9bad-e7ec44a9c94d
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718aedcc-03d2-11ef-b5a1-e7fa0b9e4a6d	dg.4DFC/718aedcc-03d2-11ef-b5a1-e7fa0b9e4a6d
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718b1338-03d2-11ef-b0af-837a125814aa	dg.4DFC/718b1338-03d2-11ef-b0af-837a125814aa
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718b37fa-03d2-11ef-869d-a3b63aa4e4bb	dg.4DFC/718b37fa-03d2-11ef-869d-a3b63aa4e4bb
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718b5c76-03d2-11ef-8c24-e772d509fa20	dg.4DFC/718b5c76-03d2-11ef-8c24-e772d509fa20
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718b8296-03d2-11ef-b880-3f98b0e4b189	dg.4DFC/718b8296-03d2-11ef-b880-3f98b0e4b189
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718babea-03d2-11ef-b2cd-fb5447a91b51	dg.4DFC/718babea-03d2-11ef-b2cd-fb5447a91b51
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718bd0ac-03d2-11ef-8cd4-5733e483aa79	dg.4DFC/718bd0ac-03d2-11ef-8cd4-5733e483aa79
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718bf53c-03d2-11ef-8a8b-2786db0eee7b	dg.4DFC/718bf53c-03d2-11ef-8a8b-2786db0eee7b
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718c1bd4-03d2-11ef-b044-2b0633911e75	dg.4DFC/718c1bd4-03d2-11ef-b044-2b0633911e75
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718c40a0-03d2-11ef-8460-9f87d9750ee7	dg.4DFC/718c40a0-03d2-11ef-8460-9f87d9750ee7
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718c676a-03d2-11ef-90c7-9380a0ce3395	dg.4DFC/718c676a-03d2-11ef-90c7-9380a0ce3395
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718c8bfa-03d2-11ef-b78f-fb21fb025e4c	dg.4DFC/718c8bfa-03d2-11ef-b78f-fb21fb025e4c
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718cb062-03d2-11ef-af79-436b11908d0c	dg.4DFC/718cb062-03d2-11ef-af79-436b11908d0c
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718cd57e-03d2-11ef-98ec-07e91d755074	dg.4DFC/718cd57e-03d2-11ef-98ec-07e91d755074
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718cfc34-03d2-11ef-a544-578e7f046509	dg.4DFC/718cfc34-03d2-11ef-a544-578e7f046509
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718d2092-03d2-11ef-844b-5b17735bfe09	dg.4DFC/718d2092-03d2-11ef-844b-5b17735bfe09
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718d4608-03d2-11ef-be94-eb05133b3aa2	dg.4DFC/718d4608-03d2-11ef-be94-eb05133b3aa2
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718d6ae8-03d2-11ef-ae64-4359b8f949a2	dg.4DFC/718d6ae8-03d2-11ef-ae64-4359b8f949a2
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718d91ee-03d2-11ef-a456-63d135da1f68	dg.4DFC/718d91ee-03d2-11ef-a456-63d135da1f68
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718db660-03d2-11ef-978e-f736527e27ce	dg.4DFC/718db660-03d2-11ef-978e-f736527e27ce
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718ddad2-03d2-11ef-9fa3-b7768ec3f5b0	dg.4DFC/718ddad2-03d2-11ef-9fa3-b7768ec3f5b0
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718dffc6-03d2-11ef-9c77-9fae6c7eb4f7	dg.4DFC/718dffc6-03d2-11ef-9c77-9fae6c7eb4f7
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718e25f0-03d2-11ef-8eee-a32931ba0635	dg.4DFC/718e25f0-03d2-11ef-8eee-a32931ba0635
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718e4ada-03d2-11ef-a87c-7f162796de82	dg.4DFC/718e4ada-03d2-11ef-a87c-7f162796de82
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718e6ede-03d2-11ef-b9a2-dfa65046e11c	dg.4DFC/718e6ede-03d2-11ef-b9a2-dfa65046e11c
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718e933c-03d2-11ef-b3ff-8f9a2729805a	dg.4DFC/718e933c-03d2-11ef-b3ff-8f9a2729805a
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718eb8f8-03d2-11ef-a3eb-bb5a3bebfd53	dg.4DFC/718eb8f8-03d2-11ef-a3eb-bb5a3bebfd53
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718edd92-03d2-11ef-93ec-87adff90ba6c	dg.4DFC/718edd92-03d2-11ef-93ec-87adff90ba6c
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718f01c8-03d2-11ef-bee7-fbfbe5e7327e	dg.4DFC/718f01c8-03d2-11ef-bee7-fbfbe5e7327e
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718f266c-03d2-11ef-aa22-c3c9a75a8179	dg.4DFC/718f266c-03d2-11ef-aa22-c3c9a75a8179
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718f4b24-03d2-11ef-a3ee-7fa871ac0454	dg.4DFC/718f4b24-03d2-11ef-a3ee-7fa871ac0454
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718f7022-03d2-11ef-bd06-e357eafad58d	dg.4DFC/718f7022-03d2-11ef-bd06-e357eafad58d
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718f9520-03d2-11ef-975b-833d8fad8197	dg.4DFC/718f9520-03d2-11ef-975b-833d8fad8197
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718fb96a-03d2-11ef-9895-27291822c3c1	dg.4DFC/718fb96a-03d2-11ef-9895-27291822c3c1
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/718fde2c-03d2-11ef-b6c1-a3824ed80d43	dg.4DFC/718fde2c-03d2-11ef-b6c1-a3824ed80d43
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/719003fc-03d2-11ef-a0b1-9b47d225c387	dg.4DFC/719003fc-03d2-11ef-a0b1-9b47d225c387
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71902cc4-03d2-11ef-badc-53ff8700513c	dg.4DFC/71902cc4-03d2-11ef-badc-53ff8700513c
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71905208-03d2-11ef-aa6e-ebdb16f91fbe	dg.4DFC/71905208-03d2-11ef-aa6e-ebdb16f91fbe
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71907706-03d2-11ef-9989-b7f65d6603f7	dg.4DFC/71907706-03d2-11ef-9989-b7f65d6603f7
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71909c5e-03d2-11ef-8243-7f6b47633f5a	dg.4DFC/71909c5e-03d2-11ef-8243-7f6b47633f5a
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7190c53a-03d2-11ef-9446-b326723cf1f8	dg.4DFC/7190c53a-03d2-11ef-9446-b326723cf1f8
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7190e9fc-03d2-11ef-828f-cbd533e8b47b	dg.4DFC/7190e9fc-03d2-11ef-828f-cbd533e8b47b
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71910ed2-03d2-11ef-a947-17e354e3ef3d	dg.4DFC/71910ed2-03d2-11ef-a947-17e354e3ef3d
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/719136dc-03d2-11ef-840b-8f089670bdf0	dg.4DFC/719136dc-03d2-11ef-840b-8f089670bdf0
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71915bb2-03d2-11ef-a09f-83604f02e30a	dg.4DFC/71915bb2-03d2-11ef-a09f-83604f02e30a
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71918088-03d2-11ef-9502-5f1371bae20d	dg.4DFC/71918088-03d2-11ef-9502-5f1371bae20d
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7191a6bc-03d2-11ef-a099-4fdeef1128c2	dg.4DFC/7191a6bc-03d2-11ef-a099-4fdeef1128c2
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7191cd9a-03d2-11ef-b7f3-7bd4a3b774e2	dg.4DFC/7191cd9a-03d2-11ef-b7f3-7bd4a3b774e2
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7191f216-03d2-11ef-a884-6b1a7e6c9847	dg.4DFC/7191f216-03d2-11ef-a884-6b1a7e6c9847
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71921638-03d2-11ef-95b1-7f2104f91338	dg.4DFC/71921638-03d2-11ef-95b1-7f2104f91338
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71923b0e-03d2-11ef-b3ea-63f12886eccd	dg.4DFC/71923b0e-03d2-11ef-b3ea-63f12886eccd
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71926098-03d2-11ef-b277-f3750c5bb941	dg.4DFC/71926098-03d2-11ef-b277-f3750c5bb941
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/719284c4-03d2-11ef-b2bc-abe548ba42ad	dg.4DFC/719284c4-03d2-11ef-b2bc-abe548ba42ad
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7192aa08-03d2-11ef-81b5-dfe0a1e0330d	dg.4DFC/7192aa08-03d2-11ef-81b5-dfe0a1e0330d
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7192ce2a-03d2-11ef-b8e7-2be088b38568	dg.4DFC/7192ce2a-03d2-11ef-b8e7-2be088b38568
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7192f2f6-03d2-11ef-a8a3-f7560ffa26c2	dg.4DFC/7192f2f6-03d2-11ef-a8a3-f7560ffa26c2
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/719319e8-03d2-11ef-89f9-fb7d96fb156c	dg.4DFC/719319e8-03d2-11ef-89f9-fb7d96fb156c
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71933e46-03d2-11ef-baa6-ab37206747c3	dg.4DFC/71933e46-03d2-11ef-baa6-ab37206747c3
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71936312-03d2-11ef-950f-87aed845bf51	dg.4DFC/71936312-03d2-11ef-950f-87aed845bf51
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/719388a6-03d2-11ef-954a-43799cc78252	dg.4DFC/719388a6-03d2-11ef-954a-43799cc78252
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7193af3e-03d2-11ef-a527-6fdc47bbd1e2	dg.4DFC/7193af3e-03d2-11ef-a527-6fdc47bbd1e2
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7193d39c-03d2-11ef-9a4d-1fb5a1812430	dg.4DFC/7193d39c-03d2-11ef-9a4d-1fb5a1812430
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7193f912-03d2-11ef-91bf-2720cf37e79c	dg.4DFC/7193f912-03d2-11ef-91bf-2720cf37e79c
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71941dde-03d2-11ef-aef8-733853ceebbd	dg.4DFC/71941dde-03d2-11ef-aef8-733853ceebbd
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/719443b8-03d2-11ef-abdf-b7f9187d34f5	dg.4DFC/719443b8-03d2-11ef-abdf-b7f9187d34f5
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7194694c-03d2-11ef-842e-7765950a979b	dg.4DFC/7194694c-03d2-11ef-842e-7765950a979b
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71948db4-03d2-11ef-b6e4-6f7d520f9acc	dg.4DFC/71948db4-03d2-11ef-b6e4-6f7d520f9acc
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7194b29e-03d2-11ef-a353-ef85649ec47b	dg.4DFC/7194b29e-03d2-11ef-a353-ef85649ec47b
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7194d800-03d2-11ef-9a82-c7f6d8e9b5a8	dg.4DFC/7194d800-03d2-11ef-9a82-c7f6d8e9b5a8
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7194fd62-03d2-11ef-9c80-d3fd5ef9e057	dg.4DFC/7194fd62-03d2-11ef-9c80-d3fd5ef9e057
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/719521e8-03d2-11ef-a8a4-affb704493f3	dg.4DFC/719521e8-03d2-11ef-a8a4-affb704493f3
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/719546fa-03d2-11ef-be4a-33c6f2b9c4f1	dg.4DFC/719546fa-03d2-11ef-be4a-33c6f2b9c4f1
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71956cc0-03d2-11ef-a6bc-fbe308297b3c	dg.4DFC/71956cc0-03d2-11ef-a6bc-fbe308297b3c
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7195913c-03d2-11ef-91c5-8fafe30d776a	dg.4DFC/7195913c-03d2-11ef-91c5-8fafe30d776a
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7195b61c-03d2-11ef-8376-ff877e98c614	dg.4DFC/7195b61c-03d2-11ef-8376-ff877e98c614
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7195da98-03d2-11ef-82b2-93848286ea57	dg.4DFC/7195da98-03d2-11ef-82b2-93848286ea57
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7195fff0-03d2-11ef-aacd-cf950e186e80	dg.4DFC/7195fff0-03d2-11ef-aacd-cf950e186e80
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7196271e-03d2-11ef-9b59-1ffbd98ba884	dg.4DFC/7196271e-03d2-11ef-9b59-1ffbd98ba884
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71964ba4-03d2-11ef-a79a-1b26a1058eb5	dg.4DFC/71964ba4-03d2-11ef-a79a-1b26a1058eb5
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/71967156-03d2-11ef-91bc-4b2a1c2fe733	dg.4DFC/71967156-03d2-11ef-91bc-4b2a1c2fe733
Not specified in data	RNA-Seq	Not specified in data	Transcriptomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7196974e-03d2-11ef-901a-63c6d84ae9d2	dg.4DFC/7196974e-03d2-11ef-901a-63c6d84ae9d2
