id	sample.id	UMI_barcode_offset	UMI_barcode_read	UMI_barcode_size	acl	authz	avg_read_length	cDNA_read	cDNA_read_offset	cDNA_read_size	cell_barcode_offset	cell_barcode_read	cell_barcode_size	checksum_algorithm	checksum_value	coverage	custom_assembly_fasta_file_for_alignment	dcf_indexd_guid	design_description	dissociation_method	end_bias	file_access	file_description	file_mapping_level	file_name	file_size	file_type	file_url	instrument_model	library_construction_method	library_id	library_layout	library_selection	library_source_material	library_source_molecule	library_strand	library_strategy	md5sum	number_of_bp	number_of_reads	platform	protocols_link	reference_genome_assembly	reverse_transcription_primer	sequence_alignment_software	sequencing_file_id	single_cell_entity	spike_in	study	total_number_of_input_cells	updated	type
phs002504::UPN2955_HM4968_Dx_na_Mseq_R2_001.fastq.gz	phs002504::HM4968				['phs002504']	['/programs/phs002504']												dg.4DFC/052273b2-559d-46c8-a836-b722679020af	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled		Sample	UPN2955_HM4968_Dx_na_Mseq_R2_001.fastq.gz	1102787953	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2955_HM4968_Dx_na_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		HM4968.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	46f215c0a65c8e3619bdc52e3d760ae2	150		Illumina					UPN2955_HM4968_Dx_na_Mseq_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2955_HM4968_Dx_na_PG_R1_001.fastq.gz	phs002504::HM4968				['phs002504']	['/programs/phs002504']												dg.4DFC/b50f326b-dfcc-4101-a9fe-05d23fe57fe3	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN2955_HM4968_Dx_na_PG_R1_001.fastq.gz	56010186	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2955_HM4968_Dx_na_PG_R1_001.fastq.gz	Illumina MiSeq		HM4968.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	ed5427baa03d89a866422aa5c9a74158	150		Illumina					UPN2955_HM4968_Dx_na_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2955_HM4968_Dx_na_PG_R2_001.fastq.gz	phs002504::HM4968				['phs002504']	['/programs/phs002504']												dg.4DFC/268520cc-316c-4b3a-a008-27064eb9f722	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN2955_HM4968_Dx_na_PG_R2_001.fastq.gz	58015399	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2955_HM4968_Dx_na_PG_R2_001.fastq.gz	Illumina MiSeq		HM4968.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	3c8e66c9d3d9e2d1f5fde296cd7bd96e	150		Illumina					UPN2955_HM4968_Dx_na_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2960_HM4977_na_pb_Mseq_R1_001.fastq.gz	phs002504::HM4977				['phs002504']	['/programs/phs002504']												dg.4DFC/c7996338-daa5-4ea5-87d4-55bebb4aaad1	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled		Sample	UPN2960_HM4977_na_pb_Mseq_R1_001.fastq.gz	2154473827	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2960_HM4977_na_pb_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		HM4977.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	f7df9d40b3019b88f4c400ceed41cfcc	150		Illumina					UPN2960_HM4977_na_pb_Mseq_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2960_HM4977_na_pb_Mseq_R2_001.fastq.gz	phs002504::HM4977				['phs002504']	['/programs/phs002504']												dg.4DFC/ee7efef5-ef3a-4fc6-909a-73216996634c	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled		Sample	UPN2960_HM4977_na_pb_Mseq_R2_001.fastq.gz	2207550179	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2960_HM4977_na_pb_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		HM4977.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	56b452a0f0d67efb9bb3b120662c1f49	150		Illumina					UPN2960_HM4977_na_pb_Mseq_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2960_HM4977_na_pb_PG_R1_001.fastq.gz	phs002504::HM4977				['phs002504']	['/programs/phs002504']												dg.4DFC/7c03e6fa-9092-482f-87db-a4f58b43b1f9	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN2960_HM4977_na_pb_PG_R1_001.fastq.gz	131199808	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2960_HM4977_na_pb_PG_R1_001.fastq.gz	Illumina MiSeq		HM4977.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	2d701cc82431efbf95038430526398d5	150		Illumina					UPN2960_HM4977_na_pb_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2960_HM4977_na_pb_PG_R2_001.fastq.gz	phs002504::HM4977				['phs002504']	['/programs/phs002504']												dg.4DFC/54dc60fc-a9b1-4886-a54c-f92444b6663a	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN2960_HM4977_na_pb_PG_R2_001.fastq.gz	152001504	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2960_HM4977_na_pb_PG_R2_001.fastq.gz	Illumina MiSeq		HM4977.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	3aaeb257510c6dc4bd0fa70e6d28f0d8	150		Illumina					UPN2960_HM4977_na_pb_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2964_6LU2907_guth_na_Mseq_R1_001.fastq.gz	phs002504::6LU2907				['phs002504']	['/programs/phs002504']												dg.4DFC/7efe0e01-a07d-4fd6-915f-e08c1948c211	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled		Sample	UPN2964_6LU2907_guth_na_Mseq_R1_001.fastq.gz	2188054065	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2964_6LU2907_guth_na_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		6LU2907.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	479ca2e0adf4b920341b84ccffa31914	150		Illumina					UPN2964_6LU2907_guth_na_Mseq_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2964_6LU2907_guth_na_Mseq_R2_001.fastq.gz	phs002504::6LU2907				['phs002504']	['/programs/phs002504']												dg.4DFC/4446b0ba-2d91-4586-ba3b-d6aa534c472d	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled		Sample	UPN2964_6LU2907_guth_na_Mseq_R2_001.fastq.gz	2239083211	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2964_6LU2907_guth_na_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		6LU2907.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	875db3c990fe6616db3957db3d175063	150		Illumina					UPN2964_6LU2907_guth_na_Mseq_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2964_HM4987_Dx_pb_Mseq_R1_001.fastq.gz	phs002504::HM4987				['phs002504']	['/programs/phs002504']												dg.4DFC/07debc5f-a980-496a-a1d7-05c54bd4a59a	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled		Sample	UPN2964_HM4987_Dx_pb_Mseq_R1_001.fastq.gz	1225564317	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2964_HM4987_Dx_pb_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		HM4987.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	c33ab2d10d19d11d1b066236d2fee31e	150		Illumina					UPN2964_HM4987_Dx_pb_Mseq_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2964_HM4987_Dx_pb_Mseq_R2_001.fastq.gz	phs002504::HM4987				['phs002504']	['/programs/phs002504']												dg.4DFC/b2a79b9e-eab0-4eb2-ae9f-13713c58da58	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled		Sample	UPN2964_HM4987_Dx_pb_Mseq_R2_001.fastq.gz	1294401398	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2964_HM4987_Dx_pb_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		HM4987.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	3eca079061c4b57b72abef4f79a92ec8	150		Illumina					UPN2964_HM4987_Dx_pb_Mseq_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2965_HM4918_Dx_bm_PG_R1_001.fastq.gz	phs002504::HM4918				['phs002504']	['/programs/phs002504']												dg.4DFC/065f236c-660f-40ea-b730-5d228a6e8f14	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN2965_HM4918_Dx_bm_PG_R1_001.fastq.gz	74100950	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2965_HM4918_Dx_bm_PG_R1_001.fastq.gz	Illumina MiSeq		HM4918.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	82eb281a4cf9df4de6fbfc83cff928ba	150		Illumina					UPN2965_HM4918_Dx_bm_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2965_HM4918_Dx_bm_PG_R2_001.fastq.gz	phs002504::HM4918				['phs002504']	['/programs/phs002504']												dg.4DFC/83e114d9-f25c-4329-b232-3dd9b010d7b0	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN2965_HM4918_Dx_bm_PG_R2_001.fastq.gz	78310205	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2965_HM4918_Dx_bm_PG_R2_001.fastq.gz	Illumina MiSeq		HM4918.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	2673d06689f634d09cf2a26dd64f5014	150		Illumina					UPN2965_HM4918_Dx_bm_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2965_HM5187_na_buccal_PG_R1_001.fastq.gz	phs002504::HM5187				['phs002504']	['/programs/phs002504']												dg.4DFC/3c412176-7d11-4548-a65a-fe0ec94a6723	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN2965_HM5187_na_buccal_PG_R1_001.fastq.gz	84036380	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2965_HM5187_na_buccal_PG_R1_001.fastq.gz	Illumina MiSeq		HM5187.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	eb32e7685ae10cfdc569e58934c92960	150		Illumina					UPN2965_HM5187_na_buccal_PG_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2965_HM5187_na_buccal_PG_R2_001.fastq.gz	phs002504::HM5187				['phs002504']	['/programs/phs002504']												dg.4DFC/7fc95905-3daf-4a75-a622-7c5b595a823e	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN2965_HM5187_na_buccal_PG_R2_001.fastq.gz	91020466	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2965_HM5187_na_buccal_PG_R2_001.fastq.gz	Illumina MiSeq		HM5187.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	036457b9d26a9547e69cd58a7b4b1dca	150		Illumina					UPN2965_HM5187_na_buccal_PG_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2977_6LUX902_guth_na_Mseq_R1_001.fastq.gz	phs002504::6LUX902				['phs002504']	['/programs/phs002504']												dg.4DFC/7faeaf6d-64c5-4a64-8bba-49754cebd585	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled		Sample	UPN2977_6LUX902_guth_na_Mseq_R1_001.fastq.gz	2644373321	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2977_6LUX902_guth_na_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		6LUX902.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	06ff196c6f0ec0549aa898c78717aec7	150		Illumina					UPN2977_6LUX902_guth_na_Mseq_R1_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2977_6LUX902_guth_na_Mseq_R2_001.fastq.gz	phs002504::6LUX902				['phs002504']	['/programs/phs002504']												dg.4DFC/61c40d1c-ced8-4dcd-80ac-049fcbce8803	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled		Sample	UPN2977_6LUX902_guth_na_Mseq_R2_001.fastq.gz	2720670181	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2977_6LUX902_guth_na_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		6LUX902.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	d22bfbbf64dcdf3e97576c370f10cf6d	150		Illumina					UPN2977_6LUX902_guth_na_Mseq_R2_001.fastq.gz			phs002504			sequencing_file
phs002504::UPN2977_6LUX902_guth_na_PG_R1_001.fastq.gz	phs002504::6LUX902				['phs002504']	['/programs/phs002504']												dg.4DFC/e1cc3ecb-2669-4b84-beb1-bccb3f24da2e	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	PCR AMPLICON	Sample	UPN2977_6LUX902_guth_na_PG_R1_001.fastq.gz	491373772	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2977_6LUX902_guth_na_PG_R1_001.fastq.gz	Illumina MiSeq		6LUX902.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	a5812046de1c09e5c0a1adf967fcbe3e	150		Illumina					UPN2977_6LUX902_guth_na_PG_R1_001.fastq.gz			phs002504			sequencing_file
