reference_genome_assembly	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b50a814-d257-11ee-8d79-4b690aa57dfb	dg.4DFC/5b50a814-d257-11ee-8d79-4b690aa57dfb
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b50ccc2-d257-11ee-abd8-a3c35eb0efc4	dg.4DFC/5b50ccc2-d257-11ee-abd8-a3c35eb0efc4
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b50f0da-d257-11ee-9c3c-eb09a8917710	dg.4DFC/5b50f0da-d257-11ee-9c3c-eb09a8917710
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b511862-d257-11ee-83f8-c7666bf04f9e	dg.4DFC/5b511862-d257-11ee-83f8-c7666bf04f9e
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b513c52-d257-11ee-8370-437a7b389e65	dg.4DFC/5b513c52-d257-11ee-8370-437a7b389e65
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b516178-d257-11ee-9492-4bf1ac78502b	dg.4DFC/5b516178-d257-11ee-9492-4bf1ac78502b
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b51869e-d257-11ee-982b-0faa9e562e2e	dg.4DFC/5b51869e-d257-11ee-982b-0faa9e562e2e
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b51adb8-d257-11ee-b1cc-9be26ec8d001	dg.4DFC/5b51adb8-d257-11ee-b1cc-9be26ec8d001
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b51d28e-d257-11ee-9ccb-2fa8b38bea7b	dg.4DFC/5b51d28e-d257-11ee-9ccb-2fa8b38bea7b
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b51f6e2-d257-11ee-a48c-f7b505b21104	dg.4DFC/5b51f6e2-d257-11ee-a48c-f7b505b21104
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b521ae6-d257-11ee-b406-4b4d7bd62b62	dg.4DFC/5b521ae6-d257-11ee-b406-4b4d7bd62b62
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b524228-d257-11ee-9fb9-0f39e93d3356	dg.4DFC/5b524228-d257-11ee-9fb9-0f39e93d3356
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b52676c-d257-11ee-8e70-ebd691de4f3f	dg.4DFC/5b52676c-d257-11ee-8e70-ebd691de4f3f
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b528c38-d257-11ee-9092-5fe92f7c912c	dg.4DFC/5b528c38-d257-11ee-9092-5fe92f7c912c
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b52b190-d257-11ee-b1e7-031d44c6b87a	dg.4DFC/5b52b190-d257-11ee-b1e7-031d44c6b87a
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b52d828-d257-11ee-b370-778a8b4bcb8d	dg.4DFC/5b52d828-d257-11ee-b370-778a8b4bcb8d
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b52fcf4-d257-11ee-b7d1-6ba8cefc4d02	dg.4DFC/5b52fcf4-d257-11ee-b7d1-6ba8cefc4d02
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b532080-d257-11ee-adb0-07b1f3c699bb	dg.4DFC/5b532080-d257-11ee-adb0-07b1f3c699bb
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5344de-d257-11ee-96bc-c7752966c0d8	dg.4DFC/5b5344de-d257-11ee-96bc-c7752966c0d8
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b53696e-d257-11ee-804c-1fefe69ae14e	dg.4DFC/5b53696e-d257-11ee-804c-1fefe69ae14e
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b538f0c-d257-11ee-9fff-638165ae0314	dg.4DFC/5b538f0c-d257-11ee-9fff-638165ae0314
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b53b2de-d257-11ee-94ae-7f74ee8c50c2	dg.4DFC/5b53b2de-d257-11ee-94ae-7f74ee8c50c2
Not specified in data	WXS	Paired-End	Genomic	other	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b53d6ec-d257-11ee-aa4b-db5967c3b11c	dg.4DFC/5b53d6ec-d257-11ee-aa4b-db5967c3b11c
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b53fafa-d257-11ee-9765-c777f52ea686	dg.4DFC/5b53fafa-d257-11ee-9765-c777f52ea686
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b541f9e-d257-11ee-a09a-5f7eeea594d2	dg.4DFC/5b541f9e-d257-11ee-a09a-5f7eeea594d2
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5443a2-d257-11ee-be5f-a325fe069aa4	dg.4DFC/5b5443a2-d257-11ee-be5f-a325fe069aa4
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b546800-d257-11ee-9849-0f1b5fbb3f19	dg.4DFC/5b546800-d257-11ee-9849-0f1b5fbb3f19
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5494c4-d257-11ee-82c6-270520c7606f	dg.4DFC/5b5494c4-d257-11ee-82c6-270520c7606f
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b54b9ea-d257-11ee-8e17-dfafceb91d97	dg.4DFC/5b54b9ea-d257-11ee-8e17-dfafceb91d97
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b54dede-d257-11ee-9ab7-ef95cff31fae	dg.4DFC/5b54dede-d257-11ee-9ab7-ef95cff31fae
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b55033c-d257-11ee-ad0b-df66a5cd1523	dg.4DFC/5b55033c-d257-11ee-ad0b-df66a5cd1523
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b55277c-d257-11ee-8c36-87eb01ee081f	dg.4DFC/5b55277c-d257-11ee-8c36-87eb01ee081f
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b554dc4-d257-11ee-ab27-53f57aafc40d	dg.4DFC/5b554dc4-d257-11ee-ab27-53f57aafc40d
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b557312-d257-11ee-8b33-4b831c78cbf3	dg.4DFC/5b557312-d257-11ee-8b33-4b831c78cbf3
Not specified in data	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b559810-d257-11ee-be8a-dbfbd0fd5d47	dg.4DFC/5b559810-d257-11ee-be8a-dbfbd0fd5d47
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b55bc00-d257-11ee-9adb-27cae5786f83	dg.4DFC/5b55bc00-d257-11ee-9adb-27cae5786f83
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b55e694-d257-11ee-8233-bfd77563b259	dg.4DFC/5b55e694-d257-11ee-8233-bfd77563b259
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b560a8e-d257-11ee-9c5b-fbff35e311e9	dg.4DFC/5b560a8e-d257-11ee-9c5b-fbff35e311e9
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b562e2e-d257-11ee-adc3-6feab478104b	dg.4DFC/5b562e2e-d257-11ee-adc3-6feab478104b
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5653cc-d257-11ee-9202-137e88c0b014	dg.4DFC/5b5653cc-d257-11ee-9202-137e88c0b014
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b567f14-d257-11ee-b3da-b301840753e3	dg.4DFC/5b567f14-d257-11ee-b3da-b301840753e3
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b56a340-d257-11ee-a5b6-d7d7449ac4f7	dg.4DFC/5b56a340-d257-11ee-a5b6-d7d7449ac4f7
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b56c87a-d257-11ee-850f-1fe82d1f3baa	dg.4DFC/5b56c87a-d257-11ee-850f-1fe82d1f3baa
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b56ec88-d257-11ee-bf7e-cb62ee5e1b53	dg.4DFC/5b56ec88-d257-11ee-bf7e-cb62ee5e1b53
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b571046-d257-11ee-b27b-43763c38dfc4	dg.4DFC/5b571046-d257-11ee-b27b-43763c38dfc4
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b57356c-d257-11ee-a629-47cde35014bb	dg.4DFC/5b57356c-d257-11ee-a629-47cde35014bb
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b575966-d257-11ee-96f9-63ec839f652b	dg.4DFC/5b575966-d257-11ee-96f9-63ec839f652b
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b577d6a-d257-11ee-ac91-8ffa2e446ca9	dg.4DFC/5b577d6a-d257-11ee-ac91-8ffa2e446ca9
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b57a146-d257-11ee-a0df-bf9d511cd40e	dg.4DFC/5b57a146-d257-11ee-a0df-bf9d511cd40e
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b57c68a-d257-11ee-944e-13411e4b5ea7	dg.4DFC/5b57c68a-d257-11ee-944e-13411e4b5ea7
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b57eae8-d257-11ee-bb08-0fc70b0652b5	dg.4DFC/5b57eae8-d257-11ee-bb08-0fc70b0652b5
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b580f78-d257-11ee-bbd5-d3073e3235f5	dg.4DFC/5b580f78-d257-11ee-bbd5-d3073e3235f5
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5833a4-d257-11ee-a21d-c3d6438fab16	dg.4DFC/5b5833a4-d257-11ee-a21d-c3d6438fab16
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b585866-d257-11ee-8ffd-137e20a1e594	dg.4DFC/5b585866-d257-11ee-8ffd-137e20a1e594
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b587cf6-d257-11ee-81c3-9783997aa0cd	dg.4DFC/5b587cf6-d257-11ee-81c3-9783997aa0cd
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b58a0a0-d257-11ee-83f0-a7e886e2dfe3	dg.4DFC/5b58a0a0-d257-11ee-83f0-a7e886e2dfe3
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b58c4f4-d257-11ee-9cdf-5f532e3cfbc1	dg.4DFC/5b58c4f4-d257-11ee-9cdf-5f532e3cfbc1
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b58e880-d257-11ee-ad5d-5f422bc801ee	dg.4DFC/5b58e880-d257-11ee-ad5d-5f422bc801ee
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b590ce8-d257-11ee-9c21-0ff279721eb9	dg.4DFC/5b590ce8-d257-11ee-9c21-0ff279721eb9
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5930a6-d257-11ee-bad2-0729b74b2bd5	dg.4DFC/5b5930a6-d257-11ee-bad2-0729b74b2bd5
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5954fa-d257-11ee-ac6f-236bbb8ee102	dg.4DFC/5b5954fa-d257-11ee-ac6f-236bbb8ee102
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b59793a-d257-11ee-891d-5b0107ea9c13	dg.4DFC/5b59793a-d257-11ee-891d-5b0107ea9c13
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b599ece-d257-11ee-94b0-8b9880c89563	dg.4DFC/5b599ece-d257-11ee-94b0-8b9880c89563
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b59c32c-d257-11ee-ac3e-ef981ecd4263	dg.4DFC/5b59c32c-d257-11ee-ac3e-ef981ecd4263
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b59e776-d257-11ee-85e1-ffc2b4bf0958	dg.4DFC/5b59e776-d257-11ee-85e1-ffc2b4bf0958
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5a0b52-d257-11ee-9421-6b9bd0870518	dg.4DFC/5b5a0b52-d257-11ee-9421-6b9bd0870518
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5a3046-d257-11ee-aff6-8b8b5f7f6bc1	dg.4DFC/5b5a3046-d257-11ee-aff6-8b8b5f7f6bc1
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5a545e-d257-11ee-8f79-a3fcd2daf86d	dg.4DFC/5b5a545e-d257-11ee-8f79-a3fcd2daf86d
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5a7862-d257-11ee-ab05-2b7f365db3f6	dg.4DFC/5b5a7862-d257-11ee-ab05-2b7f365db3f6
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5a9ca2-d257-11ee-9dd5-53b06595458a	dg.4DFC/5b5a9ca2-d257-11ee-9dd5-53b06595458a
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5ac790-d257-11ee-a2fc-6fba10d2e5ba	dg.4DFC/5b5ac790-d257-11ee-a2fc-6fba10d2e5ba
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5aeb94-d257-11ee-a32a-e3272680519d	dg.4DFC/5b5aeb94-d257-11ee-a32a-e3272680519d
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5b0f98-d257-11ee-8e28-9b99e8b94d2e	dg.4DFC/5b5b0f98-d257-11ee-8e28-9b99e8b94d2e
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5b33ce-d257-11ee-a28f-fbfe054d347d	dg.4DFC/5b5b33ce-d257-11ee-a28f-fbfe054d347d
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5b584a-d257-11ee-982a-1fcbeb08e079	dg.4DFC/5b5b584a-d257-11ee-982a-1fcbeb08e079
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5b7eb0-d257-11ee-9e38-a7eded3ccc5b	dg.4DFC/5b5b7eb0-d257-11ee-9e38-a7eded3ccc5b
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5ba2f0-d257-11ee-ae62-8b69ef622127	dg.4DFC/5b5ba2f0-d257-11ee-ae62-8b69ef622127
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5bc712-d257-11ee-9c40-138a54607c03	dg.4DFC/5b5bc712-d257-11ee-9c40-138a54607c03
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5beada-d257-11ee-8bf9-4f2d3d0403a3	dg.4DFC/5b5beada-d257-11ee-8bf9-4f2d3d0403a3
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5c0f92-d257-11ee-a848-b3f396377395	dg.4DFC/5b5c0f92-d257-11ee-a848-b3f396377395
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5c3378-d257-11ee-a27e-d38ed9c9548c	dg.4DFC/5b5c3378-d257-11ee-a27e-d38ed9c9548c
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5c5786-d257-11ee-96c8-6b338881524c	dg.4DFC/5b5c5786-d257-11ee-96c8-6b338881524c
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5c7bbc-d257-11ee-b385-8fbea4b1cde1	dg.4DFC/5b5c7bbc-d257-11ee-b385-8fbea4b1cde1
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5ca218-d257-11ee-947e-a334a9bea6f8	dg.4DFC/5b5ca218-d257-11ee-947e-a334a9bea6f8
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5cc5d6-d257-11ee-a504-33c1d9c772dd	dg.4DFC/5b5cc5d6-d257-11ee-a504-33c1d9c772dd
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5cec3c-d257-11ee-ac50-3bea2cb1c5aa	dg.4DFC/5b5cec3c-d257-11ee-ac50-3bea2cb1c5aa
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5d10d6-d257-11ee-9cd1-839dd80a4d0d	dg.4DFC/5b5d10d6-d257-11ee-9cd1-839dd80a4d0d
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5d369c-d257-11ee-8ef6-b3c979329831	dg.4DFC/5b5d369c-d257-11ee-8ef6-b3c979329831
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5d5a82-d257-11ee-8751-571d08757937	dg.4DFC/5b5d5a82-d257-11ee-8751-571d08757937
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5d7e72-d257-11ee-b49b-af28efb26301	dg.4DFC/5b5d7e72-d257-11ee-b49b-af28efb26301
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5da320-d257-11ee-a1fc-fbdeb3dd8cda	dg.4DFC/5b5da320-d257-11ee-a1fc-fbdeb3dd8cda
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5dc6fc-d257-11ee-83d4-b3d0aac46b58	dg.4DFC/5b5dc6fc-d257-11ee-83d4-b3d0aac46b58
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5def42-d257-11ee-9c8b-039af1040bee	dg.4DFC/5b5def42-d257-11ee-9c8b-039af1040bee
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5e145e-d257-11ee-a4c3-0f55f8042b85	dg.4DFC/5b5e145e-d257-11ee-a4c3-0f55f8042b85
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5e388a-d257-11ee-8657-877a1b337e45	dg.4DFC/5b5e388a-d257-11ee-8657-877a1b337e45
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5e5c20-d257-11ee-9758-5bcba75a8fdf	dg.4DFC/5b5e5c20-d257-11ee-9758-5bcba75a8fdf
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5e836c-d257-11ee-b5af-73adee808dac	dg.4DFC/5b5e836c-d257-11ee-b5af-73adee808dac
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5ea8c4-d257-11ee-a401-ef31620b8043	dg.4DFC/5b5ea8c4-d257-11ee-a401-ef31620b8043
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5ed29a-d257-11ee-bb22-27ed0d9c6f0c	dg.4DFC/5b5ed29a-d257-11ee-bb22-27ed0d9c6f0c
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5ef6da-d257-11ee-9a8c-27847308b6c7	dg.4DFC/5b5ef6da-d257-11ee-9a8c-27847308b6c7
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5f1c82-d257-11ee-8414-4b9aa56e97b8	dg.4DFC/5b5f1c82-d257-11ee-8414-4b9aa56e97b8
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5f41f8-d257-11ee-8632-e79337b9d44c	dg.4DFC/5b5f41f8-d257-11ee-8632-e79337b9d44c
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5f67a0-d257-11ee-ba06-9faeff1d9684	dg.4DFC/5b5f67a0-d257-11ee-ba06-9faeff1d9684
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5f8b68-d257-11ee-bda7-7f9112d90d87	dg.4DFC/5b5f8b68-d257-11ee-bda7-7f9112d90d87
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5fb124-d257-11ee-92ac-7fc6c986c5ea	dg.4DFC/5b5fb124-d257-11ee-92ac-7fc6c986c5ea
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5fd532-d257-11ee-b9e3-77462a808484	dg.4DFC/5b5fd532-d257-11ee-b9e3-77462a808484
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b5ff95e-d257-11ee-b279-ff2ea0f2a774	dg.4DFC/5b5ff95e-d257-11ee-b279-ff2ea0f2a774
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b601de4-d257-11ee-886d-9f60733212d3	dg.4DFC/5b601de4-d257-11ee-886d-9f60733212d3
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b6042e2-d257-11ee-ab73-3b9a16b506cd	dg.4DFC/5b6042e2-d257-11ee-ab73-3b9a16b506cd
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b6067ea-d257-11ee-97e5-2f3bc190208f	dg.4DFC/5b6067ea-d257-11ee-97e5-2f3bc190208f
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b608bf8-d257-11ee-b5d3-9ff3ee1ec7ea	dg.4DFC/5b608bf8-d257-11ee-b5d3-9ff3ee1ec7ea
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b60b592-d257-11ee-b87f-67bc18785c41	dg.4DFC/5b60b592-d257-11ee-b87f-67bc18785c41
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b60d9b4-d257-11ee-8ce6-8f652d723bef	dg.4DFC/5b60d9b4-d257-11ee-8ce6-8f652d723bef
Not specified in data	WXS	Paired-End	Genomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5b610286-d257-11ee-a689-b353f470daa0	dg.4DFC/5b610286-d257-11ee-a689-b353f470daa0
